source,target,edge_type,weight,metadata
CUST_01944,TXN_00626,INITIATED,1.0,"{""timestamp"": ""2026-01-04T15:12:12""}"
CUST_01944,DEV_0323,USES_DEVICE,1.0,{}
CUST_01944,DEV_0323,USES_DEVICE,1.0,{}
CUST_01944,DEV_0323,USES_DEVICE,1.0,{}
CUST_01944,DEV_0323,USES_DEVICE,1.0,{}
CUST_01944,DEV_0323,USES_DEVICE,1.0,{}
CUST_01944,DEV_0323,USES_DEVICE,1.0,{}
CUST_01944,IP_00466,USES_IP,1.0,{}
CUST_01944,IP_00466,USES_IP,1.0,{}
CUST_01944,IP_00466,USES_IP,1.0,{}
CUST_01944,PM_0371,USES_PAYMENT,1.0,{}
CUST_01944,PM_0371,USES_PAYMENT,1.0,{}
CUST_01944,PM_0371,USES_PAYMENT,1.0,{}
CUST_01944,PM_0371,USES_PAYMENT,1.0,{}
CUST_01944,PM_0371,USES_PAYMENT,1.0,{}
CUST_01944,PM_0371,USES_PAYMENT,1.0,{}
CUST_01944,TXN_01036,INITIATED,1.0,"{""timestamp"": ""2026-01-07T05:46:24""}"
CUST_01944,IP_00766,USES_IP,1.0,{}
CUST_01944,IP_00766,USES_IP,1.0,{}
CUST_01944,IP_00766,USES_IP,1.0,{}
CUST_01944,TXN_02542,INITIATED,1.0,"{""timestamp"": ""2026-01-16T11:23:13""}"
CUST_01944,TXN_03722,INITIATED,1.0,"{""timestamp"": ""2026-01-23T15:37:18""}"
CUST_01944,TXN_04984,INITIATED,1.0,"{""timestamp"": ""2026-01-31T11:52:38""}"
CUST_01944,TXN_09245,INITIATED,1.0,"{""timestamp"": ""2026-02-25T07:20:24""}"
CUST_01945,TXN_00974,INITIATED,1.0,"{""timestamp"": ""2026-01-06T17:46:14""}"
CUST_01945,DEV_0433,USES_DEVICE,1.0,{}
CUST_01945,DEV_0433,USES_DEVICE,1.0,{}
CUST_01945,DEV_0433,USES_DEVICE,1.0,{}
CUST_01945,DEV_0433,USES_DEVICE,1.0,{}
CUST_01945,DEV_0433,USES_DEVICE,1.0,{}
CUST_01945,DEV_0433,USES_DEVICE,1.0,{}
CUST_01945,IP_00702,USES_IP,1.0,{}
CUST_01945,IP_00702,USES_IP,1.0,{}
CUST_01945,IP_00702,USES_IP,1.0,{}
CUST_01945,IP_00702,USES_IP,1.0,{}
CUST_01945,IP_00702,USES_IP,1.0,{}
CUST_01945,PM_0282,USES_PAYMENT,1.0,{}
CUST_01945,PM_0282,USES_PAYMENT,1.0,{}
CUST_01945,PM_0282,USES_PAYMENT,1.0,{}
CUST_01945,PM_0282,USES_PAYMENT,1.0,{}
CUST_01945,PM_0282,USES_PAYMENT,1.0,{}
CUST_01945,TXN_04663,INITIATED,1.0,"{""timestamp"": ""2026-01-29T15:13:08""}"
CUST_01945,TXN_05148,INITIATED,1.0,"{""timestamp"": ""2026-02-01T10:29:39""}"
CUST_01945,PM_0423,USES_PAYMENT,1.0,{}
CUST_01945,TXN_05685,INITIATED,1.0,"{""timestamp"": ""2026-02-04T14:19:16""}"
CUST_01945,TXN_05798,INITIATED,1.0,"{""timestamp"": ""2026-02-05T09:12:12""}"
CUST_01945,IP_00416,USES_IP,1.0,{}
CUST_01945,TXN_09446,INITIATED,1.0,"{""timestamp"": ""2026-02-26T11:16:09""}"
CUST_01946,TXN_00955,INITIATED,1.0,"{""timestamp"": ""2026-01-06T15:12:47""}"
CUST_01946,DEV_0037,USES_DEVICE,1.0,{}
CUST_01946,DEV_0037,USES_DEVICE,1.0,{}
CUST_01946,DEV_0037,USES_DEVICE,1.0,{}
CUST_01946,IP_00086,USES_IP,1.0,{}
CUST_01946,IP_00086,USES_IP,1.0,{}
CUST_01946,IP_00086,USES_IP,1.0,{}
CUST_01946,PM_0047,USES_PAYMENT,1.0,{}
CUST_01946,PM_0047,USES_PAYMENT,1.0,{}
CUST_01946,PM_0047,USES_PAYMENT,1.0,{}
CUST_01946,TXN_01579,INITIATED,1.0,"{""timestamp"": ""2026-01-10T11:30:39""}"
CUST_01946,TXN_07594,INITIATED,1.0,"{""timestamp"": ""2026-02-16T02:22:41""}"
CUST_01947,TXN_02237,INITIATED,1.0,"{""timestamp"": ""2026-01-14T14:38:59""}"
CUST_01947,DEV_0410,USES_DEVICE,1.0,{}
CUST_01947,DEV_0410,USES_DEVICE,1.0,{}
CUST_01947,DEV_0410,USES_DEVICE,1.0,{}
CUST_01947,DEV_0410,USES_DEVICE,1.0,{}
CUST_01947,IP_00589,USES_IP,1.0,{}
CUST_01947,IP_00589,USES_IP,1.0,{}
CUST_01947,IP_00589,USES_IP,1.0,{}
CUST_01947,IP_00589,USES_IP,1.0,{}
CUST_01947,PM_0390,USES_PAYMENT,1.0,{}
CUST_01947,PM_0390,USES_PAYMENT,1.0,{}
CUST_01947,PM_0390,USES_PAYMENT,1.0,{}
CUST_01947,PM_0390,USES_PAYMENT,1.0,{}
CUST_01947,TXN_03964,INITIATED,1.0,"{""timestamp"": ""2026-01-25T05:51:24""}"
CUST_01947,TXN_08876,INITIATED,1.0,"{""timestamp"": ""2026-02-23T07:26:22""}"
CUST_01947,TXN_09913,INITIATED,1.0,"{""timestamp"": ""2026-03-01T09:36:21""}"
CUST_01948,TXN_00698,INITIATED,1.0,"{""timestamp"": ""2026-01-05T05:43:01""}"
CUST_01948,DEV_0272,USES_DEVICE,1.0,{}
CUST_01948,DEV_0272,USES_DEVICE,1.0,{}
CUST_01948,DEV_0272,USES_DEVICE,1.0,{}
CUST_01948,DEV_0272,USES_DEVICE,1.0,{}
CUST_01948,IP_00597,USES_IP,1.0,{}
CUST_01948,IP_00597,USES_IP,1.0,{}
CUST_01948,IP_00597,USES_IP,1.0,{}
CUST_01948,IP_00597,USES_IP,1.0,{}
CUST_01948,IP_00597,USES_IP,1.0,{}
CUST_01948,PM_0496,USES_PAYMENT,1.0,{}
CUST_01948,PM_0496,USES_PAYMENT,1.0,{}
CUST_01948,PM_0496,USES_PAYMENT,1.0,{}
CUST_01948,PM_0496,USES_PAYMENT,1.0,{}
CUST_01948,TXN_06996,INITIATED,1.0,"{""timestamp"": ""2026-02-12T10:56:56""}"
CUST_01948,TXN_07519,INITIATED,1.0,"{""timestamp"": ""2026-02-15T11:38:17""}"
CUST_01948,TXN_08294,INITIATED,1.0,"{""timestamp"": ""2026-02-20T03:03:24""}"
CUST_01948,DEV_0299,USES_DEVICE,1.0,{}
CUST_01948,TXN_09376,INITIATED,1.0,"{""timestamp"": ""2026-02-26T03:53:05""}"
CUST_01948,PM_0446,USES_PAYMENT,1.0,{}
CUST_01949,TXN_02387,INITIATED,1.0,"{""timestamp"": ""2026-01-15T13:42:59""}"
CUST_01949,DEV_0056,USES_DEVICE,1.0,{}
CUST_01949,DEV_0056,USES_DEVICE,1.0,{}
CUST_01949,IP_00724,USES_IP,1.0,{}
CUST_01949,IP_00724,USES_IP,1.0,{}
CUST_01949,IP_00724,USES_IP,1.0,{}
CUST_01949,IP_00724,USES_IP,1.0,{}
CUST_01949,PM_0017,USES_PAYMENT,1.0,{}
CUST_01949,PM_0017,USES_PAYMENT,1.0,{}
CUST_01949,PM_0017,USES_PAYMENT,1.0,{}
CUST_01949,TXN_02517,INITIATED,1.0,"{""timestamp"": ""2026-01-16T09:50:59""}"
CUST_01949,DEV_0097,USES_DEVICE,1.0,{}
CUST_01949,DEV_0097,USES_DEVICE,1.0,{}
CUST_01949,DEV_0097,USES_DEVICE,1.0,{}
CUST_01949,PM_0091,USES_PAYMENT,1.0,{}
CUST_01949,PM_0091,USES_PAYMENT,1.0,{}
CUST_01949,TXN_08800,INITIATED,1.0,"{""timestamp"": ""2026-02-22T16:26:22""}"
CUST_01949,TXN_08880,INITIATED,1.0,"{""timestamp"": ""2026-02-23T07:51:44""}"
CUST_01949,IP_00001,USES_IP,1.0,{}
CUST_01949,TXN_09354,INITIATED,1.0,"{""timestamp"": ""2026-02-26T02:14:50""}"
CUST_01950,TXN_00496,INITIATED,1.0,"{""timestamp"": ""2026-01-04T01:04:53""}"
CUST_01950,DEV_0322,USES_DEVICE,1.0,{}
CUST_01950,DEV_0322,USES_DEVICE,1.0,{}
CUST_01950,DEV_0322,USES_DEVICE,1.0,{}
CUST_01950,DEV_0322,USES_DEVICE,1.0,{}
CUST_01950,IP_00339,USES_IP,1.0,{}
CUST_01950,IP_00339,USES_IP,1.0,{}
CUST_01950,IP_00339,USES_IP,1.0,{}
CUST_01950,IP_00339,USES_IP,1.0,{}
CUST_01950,PM_0294,USES_PAYMENT,1.0,{}
CUST_01950,PM_0294,USES_PAYMENT,1.0,{}
CUST_01950,PM_0294,USES_PAYMENT,1.0,{}
CUST_01950,TXN_01170,INITIATED,1.0,"{""timestamp"": ""2026-01-08T04:41:40""}"
CUST_01950,PM_0370,USES_PAYMENT,1.0,{}
CUST_01950,TXN_01782,INITIATED,1.0,"{""timestamp"": ""2026-01-11T16:16:15""}"
CUST_01950,TXN_05363,INITIATED,1.0,"{""timestamp"": ""2026-02-02T14:03:28""}"
CUST_01951,TXN_07255,INITIATED,1.0,"{""timestamp"": ""2026-02-14T05:44:51""}"
CUST_01951,DEV_0335,USES_DEVICE,1.0,{}
CUST_01951,DEV_0335,USES_DEVICE,1.0,{}
CUST_01951,DEV_0335,USES_DEVICE,1.0,{}
CUST_01951,IP_00331,USES_IP,1.0,{}
CUST_01951,IP_00331,USES_IP,1.0,{}
CUST_01951,IP_00331,USES_IP,1.0,{}
CUST_01951,PM_0279,USES_PAYMENT,1.0,{}
CUST_01951,PM_0279,USES_PAYMENT,1.0,{}
CUST_01951,PM_0279,USES_PAYMENT,1.0,{}
CUST_01951,TXN_07343,INITIATED,1.0,"{""timestamp"": ""2026-02-14T12:44:13""}"
CUST_01951,TXN_09476,INITIATED,1.0,"{""timestamp"": ""2026-02-26T14:37:20""}"
CUST_01952,TXN_00981,INITIATED,1.0,"{""timestamp"": ""2026-01-06T19:56:19""}"
CUST_01952,DEV_0146,USES_DEVICE,1.0,{}
CUST_01952,DEV_0146,USES_DEVICE,1.0,{}
CUST_01952,DEV_0146,USES_DEVICE,1.0,{}
CUST_01952,DEV_0146,USES_DEVICE,1.0,{}
CUST_01952,DEV_0146,USES_DEVICE,1.0,{}
CUST_01952,DEV_0146,USES_DEVICE,1.0,{}
CUST_01952,DEV_0146,USES_DEVICE,1.0,{}
CUST_01952,IP_00374,USES_IP,1.0,{}
CUST_01952,IP_00374,USES_IP,1.0,{}
CUST_01952,IP_00374,USES_IP,1.0,{}
CUST_01952,IP_00374,USES_IP,1.0,{}
CUST_01952,IP_00374,USES_IP,1.0,{}
CUST_01952,PM_0115,USES_PAYMENT,1.0,{}
CUST_01952,PM_0115,USES_PAYMENT,1.0,{}
CUST_01952,PM_0115,USES_PAYMENT,1.0,{}
CUST_01952,PM_0115,USES_PAYMENT,1.0,{}
CUST_01952,PM_0115,USES_PAYMENT,1.0,{}
CUST_01952,PM_0115,USES_PAYMENT,1.0,{}
CUST_01952,TXN_03026,INITIATED,1.0,"{""timestamp"": ""2026-01-19T09:32:09""}"
CUST_01952,TXN_04464,INITIATED,1.0,"{""timestamp"": ""2026-01-28T09:35:42""}"
CUST_01952,PM_0422,USES_PAYMENT,1.0,{}
CUST_01952,TXN_04489,INITIATED,1.0,"{""timestamp"": ""2026-01-28T12:41:36""}"
CUST_01952,IP_00456,USES_IP,1.0,{}
CUST_01952,TXN_06899,INITIATED,1.0,"{""timestamp"": ""2026-02-11T23:00:32""}"
CUST_01952,IP_00570,USES_IP,1.0,{}
CUST_01952,TXN_07099,INITIATED,1.0,"{""timestamp"": ""2026-02-13T05:59:51""}"
CUST_01952,TXN_09147,INITIATED,1.0,"{""timestamp"": ""2026-02-24T14:58:54""}"
CUST_01954,TXN_00633,INITIATED,1.0,"{""timestamp"": ""2026-01-04T16:09:29""}"
CUST_01954,DEV_0461,USES_DEVICE,1.0,{}
CUST_01954,DEV_0461,USES_DEVICE,1.0,{}
CUST_01954,DEV_0461,USES_DEVICE,1.0,{}
CUST_01954,IP_00416,USES_IP,1.0,{}
CUST_01954,IP_00416,USES_IP,1.0,{}
CUST_01954,IP_00416,USES_IP,1.0,{}
CUST_01954,PM_0135,USES_PAYMENT,1.0,{}
CUST_01954,PM_0135,USES_PAYMENT,1.0,{}
CUST_01954,PM_0135,USES_PAYMENT,1.0,{}
CUST_01954,TXN_03598,INITIATED,1.0,"{""timestamp"": ""2026-01-23T04:08:41""}"
CUST_01954,TXN_06545,INITIATED,1.0,"{""timestamp"": ""2026-02-09T16:47:16""}"
CUST_01955,TXN_00296,INITIATED,1.0,"{""timestamp"": ""2026-01-02T14:31:32""}"
CUST_01955,DEV_0006,USES_DEVICE,1.0,{}
CUST_01955,DEV_0006,USES_DEVICE,1.0,{}
CUST_01955,DEV_0006,USES_DEVICE,1.0,{}
CUST_01955,DEV_0006,USES_DEVICE,1.0,{}
CUST_01955,IP_00765,USES_IP,1.0,{}
CUST_01955,IP_00765,USES_IP,1.0,{}
CUST_01955,PM_0057,USES_PAYMENT,1.0,{}
CUST_01955,PM_0057,USES_PAYMENT,1.0,{}
CUST_01955,PM_0057,USES_PAYMENT,1.0,{}
CUST_01955,PM_0057,USES_PAYMENT,1.0,{}
CUST_01955,TXN_02270,INITIATED,1.0,"{""timestamp"": ""2026-01-15T01:08:21""}"
CUST_01955,TXN_06272,INITIATED,1.0,"{""timestamp"": ""2026-02-08T04:15:43""}"
CUST_01955,IP_00063,USES_IP,1.0,{}
CUST_01955,IP_00063,USES_IP,1.0,{}
CUST_01955,TXN_08749,INITIATED,1.0,"{""timestamp"": ""2026-02-22T11:02:49""}"
CUST_01956,TXN_00951,INITIATED,1.0,"{""timestamp"": ""2026-01-06T14:57:24""}"
CUST_01956,DEV_0461,USES_DEVICE,1.0,{}
CUST_01956,DEV_0461,USES_DEVICE,1.0,{}
CUST_01956,DEV_0461,USES_DEVICE,1.0,{}
CUST_01956,DEV_0461,USES_DEVICE,1.0,{}
CUST_01956,DEV_0461,USES_DEVICE,1.0,{}
CUST_01956,DEV_0461,USES_DEVICE,1.0,{}
CUST_01956,DEV_0461,USES_DEVICE,1.0,{}
CUST_01956,IP_00825,USES_IP,1.0,{}
CUST_01956,IP_00825,USES_IP,1.0,{}
CUST_01956,IP_00825,USES_IP,1.0,{}
CUST_01956,PM_0472,USES_PAYMENT,1.0,{}
CUST_01956,PM_0472,USES_PAYMENT,1.0,{}
CUST_01956,PM_0472,USES_PAYMENT,1.0,{}
CUST_01956,PM_0472,USES_PAYMENT,1.0,{}
CUST_01956,PM_0472,USES_PAYMENT,1.0,{}
CUST_01956,PM_0472,USES_PAYMENT,1.0,{}
CUST_01956,PM_0472,USES_PAYMENT,1.0,{}
CUST_01956,TXN_05341,INITIATED,1.0,"{""timestamp"": ""2026-02-02T12:12:06""}"
CUST_01956,TXN_07200,INITIATED,1.0,"{""timestamp"": ""2026-02-13T17:20:59""}"
CUST_01956,IP_00218,USES_IP,1.0,{}
CUST_01956,IP_00218,USES_IP,1.0,{}
CUST_01956,IP_00218,USES_IP,1.0,{}
CUST_01956,IP_00218,USES_IP,1.0,{}
CUST_01956,IP_00218,USES_IP,1.0,{}
CUST_01956,PM_0228,USES_PAYMENT,1.0,{}
CUST_01956,TXN_07749,INITIATED,1.0,"{""timestamp"": ""2026-02-16T23:29:33""}"
CUST_01956,TXN_07989,INITIATED,1.0,"{""timestamp"": ""2026-02-18T06:33:23""}"
CUST_01956,TXN_08036,INITIATED,1.0,"{""timestamp"": ""2026-02-18T10:57:28""}"
CUST_01956,DEV_0213,USES_DEVICE,1.0,{}
CUST_01956,TXN_09122,INITIATED,1.0,"{""timestamp"": ""2026-02-24T13:42:40""}"
CUST_01956,TXN_09691,INITIATED,1.0,"{""timestamp"": ""2026-02-28T04:50:24""}"
CUST_01957,TXN_05927,INITIATED,1.0,"{""timestamp"": ""2026-02-06T06:44:02""}"
CUST_01957,DEV_0195,USES_DEVICE,1.0,{}
CUST_01957,DEV_0195,USES_DEVICE,1.0,{}
CUST_01957,DEV_0195,USES_DEVICE,1.0,{}
CUST_01957,DEV_0195,USES_DEVICE,1.0,{}
CUST_01957,DEV_0195,USES_DEVICE,1.0,{}
CUST_01957,IP_00617,USES_IP,1.0,{}
CUST_01957,PM_0310,USES_PAYMENT,1.0,{}
CUST_01957,PM_0310,USES_PAYMENT,1.0,{}
CUST_01957,PM_0310,USES_PAYMENT,1.0,{}
CUST_01957,TXN_06299,INITIATED,1.0,"{""timestamp"": ""2026-02-08T07:56:26""}"
CUST_01957,IP_00465,USES_IP,1.0,{}
CUST_01957,TXN_07768,INITIATED,1.0,"{""timestamp"": ""2026-02-17T02:37:07""}"
CUST_01957,IP_00456,USES_IP,1.0,{}
CUST_01957,IP_00456,USES_IP,1.0,{}
CUST_01957,IP_00456,USES_IP,1.0,{}
CUST_01957,TXN_09367,INITIATED,1.0,"{""timestamp"": ""2026-02-26T03:18:57""}"
CUST_01957,PM_0192,USES_PAYMENT,1.0,{}
CUST_01957,PM_0192,USES_PAYMENT,1.0,{}
CUST_01957,TXN_09940,INITIATED,1.0,"{""timestamp"": ""2026-03-01T12:11:35""}"
CUST_01958,TXN_01101,INITIATED,1.0,"{""timestamp"": ""2026-01-07T13:04:59""}"
CUST_01958,DEV_0496,USES_DEVICE,1.0,{}
CUST_01958,DEV_0496,USES_DEVICE,1.0,{}
CUST_01958,DEV_0496,USES_DEVICE,1.0,{}
CUST_01958,DEV_0496,USES_DEVICE,1.0,{}
CUST_01958,DEV_0496,USES_DEVICE,1.0,{}
CUST_01958,DEV_0496,USES_DEVICE,1.0,{}
CUST_01958,IP_00782,USES_IP,1.0,{}
CUST_01958,IP_00782,USES_IP,1.0,{}
CUST_01958,IP_00782,USES_IP,1.0,{}
CUST_01958,IP_00782,USES_IP,1.0,{}
CUST_01958,PM_0030,USES_PAYMENT,1.0,{}
CUST_01958,PM_0030,USES_PAYMENT,1.0,{}
CUST_01958,PM_0030,USES_PAYMENT,1.0,{}
CUST_01958,TXN_01470,INITIATED,1.0,"{""timestamp"": ""2026-01-09T17:53:26""}"
CUST_01958,IP_00092,USES_IP,1.0,{}
CUST_01958,PM_0360,USES_PAYMENT,1.0,{}
CUST_01958,PM_0360,USES_PAYMENT,1.0,{}
CUST_01958,PM_0360,USES_PAYMENT,1.0,{}
CUST_01958,PM_0360,USES_PAYMENT,1.0,{}
CUST_01958,TXN_03572,INITIATED,1.0,"{""timestamp"": ""2026-01-22T17:36:30""}"
CUST_01958,TXN_05226,INITIATED,1.0,"{""timestamp"": ""2026-02-01T22:56:33""}"
CUST_01958,TXN_05422,INITIATED,1.0,"{""timestamp"": ""2026-02-03T04:12:05""}"
CUST_01958,IP_00577,USES_IP,1.0,{}
CUST_01958,IP_00577,USES_IP,1.0,{}
CUST_01958,TXN_09013,INITIATED,1.0,"{""timestamp"": ""2026-02-24T03:36:35""}"
CUST_01958,TXN_09221,INITIATED,1.0,"{""timestamp"": ""2026-02-25T05:13:34""}"
CUST_01958,DEV_0255,USES_DEVICE,1.0,{}
CUST_01959,TXN_01633,INITIATED,1.0,"{""timestamp"": ""2026-01-10T23:53:33""}"
CUST_01959,DEV_0394,USES_DEVICE,1.0,{}
CUST_01959,DEV_0394,USES_DEVICE,1.0,{}
CUST_01959,DEV_0394,USES_DEVICE,1.0,{}
CUST_01959,DEV_0394,USES_DEVICE,1.0,{}
CUST_01959,DEV_0394,USES_DEVICE,1.0,{}
CUST_01959,IP_00254,USES_IP,1.0,{}
CUST_01959,IP_00254,USES_IP,1.0,{}
CUST_01959,IP_00254,USES_IP,1.0,{}
CUST_01959,IP_00254,USES_IP,1.0,{}
CUST_01959,IP_00254,USES_IP,1.0,{}
CUST_01959,IP_00254,USES_IP,1.0,{}
CUST_01959,PM_0038,USES_PAYMENT,1.0,{}
CUST_01959,PM_0038,USES_PAYMENT,1.0,{}
CUST_01959,PM_0038,USES_PAYMENT,1.0,{}
CUST_01959,PM_0038,USES_PAYMENT,1.0,{}
CUST_01959,PM_0038,USES_PAYMENT,1.0,{}
CUST_01959,PM_0038,USES_PAYMENT,1.0,{}
CUST_01959,TXN_02130,INITIATED,1.0,"{""timestamp"": ""2026-01-14T04:28:24""}"
CUST_01959,TXN_02360,INITIATED,1.0,"{""timestamp"": ""2026-01-15T10:59:59""}"
CUST_01959,DEV_0190,USES_DEVICE,1.0,{}
CUST_01959,TXN_07273,INITIATED,1.0,"{""timestamp"": ""2026-02-14T07:28:31""}"
CUST_01959,TXN_07599,INITIATED,1.0,"{""timestamp"": ""2026-02-16T03:27:09""}"
CUST_01959,TXN_08569,INITIATED,1.0,"{""timestamp"": ""2026-02-21T09:12:26""}"
CUST_01960,TXN_00972,INITIATED,1.0,"{""timestamp"": ""2026-01-06T16:52:08""}"
CUST_01960,DEV_0286,USES_DEVICE,1.0,{}
CUST_01960,IP_00731,USES_IP,1.0,{}
CUST_01960,IP_00731,USES_IP,1.0,{}
CUST_01960,IP_00731,USES_IP,1.0,{}
CUST_01960,IP_00731,USES_IP,1.0,{}
CUST_01960,IP_00731,USES_IP,1.0,{}
CUST_01960,IP_00731,USES_IP,1.0,{}
CUST_01960,PM_0198,USES_PAYMENT,1.0,{}
CUST_01960,PM_0198,USES_PAYMENT,1.0,{}
CUST_01960,PM_0198,USES_PAYMENT,1.0,{}
CUST_01960,TXN_02042,INITIATED,1.0,"{""timestamp"": ""2026-01-13T12:12:22""}"
CUST_01960,DEV_0015,USES_DEVICE,1.0,{}
CUST_01960,DEV_0015,USES_DEVICE,1.0,{}
CUST_01960,DEV_0015,USES_DEVICE,1.0,{}
CUST_01960,DEV_0015,USES_DEVICE,1.0,{}
CUST_01960,DEV_0015,USES_DEVICE,1.0,{}
CUST_01960,PM_0371,USES_PAYMENT,1.0,{}
CUST_01960,PM_0371,USES_PAYMENT,1.0,{}
CUST_01960,PM_0371,USES_PAYMENT,1.0,{}
CUST_01960,TXN_02511,INITIATED,1.0,"{""timestamp"": ""2026-01-16T09:32:27""}"
CUST_01960,TXN_04934,INITIATED,1.0,"{""timestamp"": ""2026-01-31T07:25:08""}"
CUST_01960,TXN_06759,INITIATED,1.0,"{""timestamp"": ""2026-02-11T04:04:06""}"
CUST_01960,TXN_07091,INITIATED,1.0,"{""timestamp"": ""2026-02-13T05:09:17""}"
CUST_01961,TXN_00215,INITIATED,1.0,"{""timestamp"": ""2026-01-02T05:25:50""}"
CUST_01961,DEV_0424,USES_DEVICE,1.0,{}
CUST_01961,IP_00865,USES_IP,1.0,{}
CUST_01961,PM_0477,USES_PAYMENT,1.0,{}
CUST_01961,PM_0477,USES_PAYMENT,1.0,{}
CUST_01961,TXN_06249,INITIATED,1.0,"{""timestamp"": ""2026-02-08T01:52:36""}"
CUST_01961,DEV_0379,USES_DEVICE,1.0,{}
CUST_01961,IP_00343,USES_IP,1.0,{}
CUST_01962,TXN_01480,INITIATED,1.0,"{""timestamp"": ""2026-01-09T22:03:51""}"
CUST_01962,DEV_0296,USES_DEVICE,1.0,{}
CUST_01962,IP_00185,USES_IP,1.0,{}
CUST_01962,PM_0241,USES_PAYMENT,1.0,{}
CUST_01963,TXN_04577,INITIATED,1.0,"{""timestamp"": ""2026-01-29T05:04:34""}"
CUST_01963,DEV_0298,USES_DEVICE,1.0,{}
CUST_01963,DEV_0298,USES_DEVICE,1.0,{}
CUST_01963,DEV_0298,USES_DEVICE,1.0,{}
CUST_01963,DEV_0298,USES_DEVICE,1.0,{}
CUST_01963,DEV_0298,USES_DEVICE,1.0,{}
CUST_01963,IP_00164,USES_IP,1.0,{}
CUST_01963,IP_00164,USES_IP,1.0,{}
CUST_01963,IP_00164,USES_IP,1.0,{}
CUST_01963,IP_00164,USES_IP,1.0,{}
CUST_01963,IP_00164,USES_IP,1.0,{}
CUST_01963,PM_0131,USES_PAYMENT,1.0,{}
CUST_01963,TXN_06336,INITIATED,1.0,"{""timestamp"": ""2026-02-08T11:40:08""}"
CUST_01963,PM_0390,USES_PAYMENT,1.0,{}
CUST_01963,PM_0390,USES_PAYMENT,1.0,{}
CUST_01963,PM_0390,USES_PAYMENT,1.0,{}
CUST_01963,TXN_06444,INITIATED,1.0,"{""timestamp"": ""2026-02-09T04:52:18""}"
CUST_01963,TXN_07349,INITIATED,1.0,"{""timestamp"": ""2026-02-14T13:11:04""}"
CUST_01963,TXN_08824,INITIATED,1.0,"{""timestamp"": ""2026-02-23T02:36:35""}"
CUST_01963,PM_0478,USES_PAYMENT,1.0,{}
CUST_01964,TXN_06049,INITIATED,1.0,"{""timestamp"": ""2026-02-07T00:57:31""}"
CUST_01964,DEV_0441,USES_DEVICE,1.0,{}
CUST_01964,DEV_0441,USES_DEVICE,1.0,{}
CUST_01964,IP_00758,USES_IP,1.0,{}
CUST_01964,IP_00758,USES_IP,1.0,{}
CUST_01964,PM_0454,USES_PAYMENT,1.0,{}
CUST_01964,PM_0454,USES_PAYMENT,1.0,{}
CUST_01964,TXN_08942,INITIATED,1.0,"{""timestamp"": ""2026-02-23T12:22:45""}"
CUST_01965,TXN_00546,INITIATED,1.0,"{""timestamp"": ""2026-01-04T05:46:04""}"
CUST_01965,DEV_0035,USES_DEVICE,1.0,{}
CUST_01965,DEV_0035,USES_DEVICE,1.0,{}
CUST_01965,DEV_0035,USES_DEVICE,1.0,{}
CUST_01965,DEV_0035,USES_DEVICE,1.0,{}
CUST_01965,DEV_0035,USES_DEVICE,1.0,{}
CUST_01965,DEV_0035,USES_DEVICE,1.0,{}
CUST_01965,DEV_0035,USES_DEVICE,1.0,{}
CUST_01965,DEV_0035,USES_DEVICE,1.0,{}
CUST_01965,IP_00865,USES_IP,1.0,{}
CUST_01965,IP_00865,USES_IP,1.0,{}
CUST_01965,IP_00865,USES_IP,1.0,{}
CUST_01965,IP_00865,USES_IP,1.0,{}
CUST_01965,IP_00865,USES_IP,1.0,{}
CUST_01965,IP_00865,USES_IP,1.0,{}
CUST_01965,IP_00865,USES_IP,1.0,{}
CUST_01965,IP_00865,USES_IP,1.0,{}
CUST_01965,PM_0418,USES_PAYMENT,1.0,{}
CUST_01965,PM_0418,USES_PAYMENT,1.0,{}
CUST_01965,PM_0418,USES_PAYMENT,1.0,{}
CUST_01965,PM_0418,USES_PAYMENT,1.0,{}
CUST_01965,PM_0418,USES_PAYMENT,1.0,{}
CUST_01965,PM_0418,USES_PAYMENT,1.0,{}
CUST_01965,PM_0418,USES_PAYMENT,1.0,{}
CUST_01965,TXN_02604,INITIATED,1.0,"{""timestamp"": ""2026-01-17T01:16:47""}"
CUST_01965,TXN_02749,INITIATED,1.0,"{""timestamp"": ""2026-01-17T16:01:18""}"
CUST_01965,TXN_04091,INITIATED,1.0,"{""timestamp"": ""2026-01-26T01:24:09""}"
CUST_01965,TXN_05567,INITIATED,1.0,"{""timestamp"": ""2026-02-04T03:09:56""}"
CUST_01965,TXN_06657,INITIATED,1.0,"{""timestamp"": ""2026-02-10T11:40:48""}"
CUST_01965,TXN_07319,INITIATED,1.0,"{""timestamp"": ""2026-02-14T11:39:30""}"
CUST_01965,PM_0117,USES_PAYMENT,1.0,{}
CUST_01965,TXN_09351,INITIATED,1.0,"{""timestamp"": ""2026-02-26T01:44:41""}"
CUST_01966,TXN_00003,INITIATED,1.0,"{""timestamp"": ""2026-01-01T00:13:01""}"
CUST_01966,DEV_0087,USES_DEVICE,1.0,{}
CUST_01966,DEV_0087,USES_DEVICE,1.0,{}
CUST_01966,DEV_0087,USES_DEVICE,1.0,{}
CUST_01966,DEV_0087,USES_DEVICE,1.0,{}
CUST_01966,DEV_0087,USES_DEVICE,1.0,{}
CUST_01966,IP_00353,USES_IP,1.0,{}
CUST_01966,IP_00353,USES_IP,1.0,{}
CUST_01966,IP_00353,USES_IP,1.0,{}
