ring_id,customer_id,individual_risk_score,network_risk_score,is_core_member
FR_017,CUST_00646,7.47,100.0,False
FR_017,CUST_01664,7.62,100.0,False
FR_017,CUST_00433,12.43,100.0,False
FR_017,CUST_00837,7.21,100.0,False
FR_017,CUST_01373,17.56,100.0,False
FR_017,CUST_00518,32.1,100.0,False
FR_017,CUST_00270,18.64,100.0,False
FR_017,CUST_01011,13.24,100.0,False
FR_017,CUST_01686,15.88,100.0,False
FR_017,CUST_00575,13.5,100.0,False
FR_017,CUST_01860,9.34,100.0,False
FR_017,CUST_01134,13.4,100.0,False
FR_017,CUST_01142,14.88,100.0,False
FR_017,CUST_00517,8.12,100.0,False
FR_017,CUST_00799,8.86,100.0,False
FR_017,CUST_01433,21.81,100.0,False
FR_017,CUST_01323,10.91,100.0,False
FR_017,CUST_01145,13.13,100.0,False
FR_017,CUST_01437,13.39,100.0,False
FR_017,CUST_00870,25.37,100.0,False
FR_017,CUST_00466,17.14,100.0,False
FR_017,CUST_01786,20.8,100.0,False
FR_017,CUST_01363,23.58,100.0,False
FR_017,CUST_01106,20.66,100.0,False
FR_017,CUST_01933,10.19,100.0,False
FR_017,CUST_00352,15.3,100.0,False
FR_017,CUST_00157,17.38,100.0,False
FR_017,CUST_00964,9.38,100.0,False
FR_017,CUST_01220,16.44,100.0,False
FR_018,CUST_01214,17.23,96.97,False
FR_018,CUST_01023,15.36,96.97,False
FR_018,CUST_00826,22.56,96.97,False
FR_018,CUST_01889,18.61,96.97,False
FR_018,CUST_00245,6.65,96.97,False
FR_018,CUST_00688,15.25,96.97,False
FR_018,CUST_00087,16.57,96.97,False
FR_018,CUST_00399,13.68,96.97,False
FR_018,CUST_01057,29.67,96.97,False
FR_018,CUST_01204,11.53,96.97,False
FR_018,CUST_01313,12.72,96.97,True
FR_018,CUST_00766,12.62,96.97,False
FR_018,CUST_00284,14.05,96.97,False
FR_018,CUST_01744,12.16,96.97,False
FR_018,CUST_00244,14.63,96.97,False
FR_018,CUST_01419,11.14,96.97,False
FR_018,CUST_00820,9.03,96.97,False
FR_018,CUST_01975,9.89,96.97,False
FR_018,CUST_01520,13.02,96.97,False
FR_018,CUST_01616,7.77,96.97,False
FR_018,CUST_00464,15.99,96.97,False
FR_018,CUST_00252,26.43,96.97,False
FR_018,CUST_01956,13.91,96.97,False
FR_018,CUST_00810,38.57,96.97,False
FR_018,CUST_01314,14.42,96.97,False
FR_018,CUST_00240,12.4,96.97,False
FR_018,CUST_00655,8.04,96.97,False
FR_018,CUST_01865,19.46,96.97,False
FR_018,CUST_00516,12.48,96.97,False
FR_018,CUST_01450,17.33,96.97,False
FR_018,CUST_01277,8.16,96.97,False
FR_018,CUST_00612,10.83,96.97,False
FR_018,CUST_01439,14.82,96.97,False
FR_018,CUST_01518,7.32,96.97,False
FR_018,CUST_00185,14.79,96.97,False
FR_018,CUST_00540,11.84,96.97,False
FR_018,CUST_01031,34.11,96.97,False
FR_018,CUST_00802,17.79,96.97,False
FR_018,CUST_00958,9.61,96.97,False
FR_018,CUST_00709,11.63,96.97,False
FR_018,CUST_01087,9.56,96.97,False
FR_018,CUST_01348,17.17,96.97,False
FR_018,CUST_01070,17.9,96.97,False
FR_018,CUST_01341,8.42,96.97,False
FR_018,CUST_00039,21.63,96.97,False
FR_018,CUST_01441,20.24,96.97,False
FR_018,CUST_01442,6.69,96.97,False
FR_018,CUST_01172,41.91,96.97,False
FR_018,CUST_00390,19.83,96.97,False
FR_018,CUST_00629,16.68,96.97,False
FR_018,CUST_00920,16.1,96.97,False
FR_018,CUST_00815,14.99,96.97,False
FR_018,CUST_00191,9.16,96.97,False
FR_018,CUST_00934,10.64,96.97,False
FR_018,CUST_01558,17.88,96.97,False
FR_018,CUST_01231,26.61,96.97,False
FR_018,CUST_00153,9.78,96.97,False
FR_018,CUST_01816,15.5,96.97,False
FR_019,CUST_00152,19.62,85.0,False
FR_019,CUST_01267,12.44,85.0,False
FR_019,CUST_01919,9.58,85.0,False
FR_019,CUST_01353,22.53,85.0,False
FR_019,CUST_00323,17.55,85.0,False
FR_019,CUST_01250,11.95,85.0,False
FR_019,CUST_01186,41.74,85.0,False
FR_019,CUST_00273,14.36,85.0,False
FR_019,CUST_00096,50.92,85.0,False
FR_019,CUST_00900,10.02,85.0,False
FR_019,CUST_00360,17.5,85.0,False
FR_019,CUST_01024,10.79,85.0,False
FR_019,CUST_00823,6.75,85.0,False
FR_019,CUST_00253,15.68,85.0,False
FR_019,CUST_00583,17.83,85.0,False
FR_019,CUST_01662,9.56,85.0,False
FR_019,CUST_01814,12.9,85.0,False
FR_019,CUST_01604,14.2,85.0,False
FR_019,CUST_01427,11.31,85.0,False
FR_019,CUST_00545,13.28,85.0,False
FR_019,CUST_01059,13.76,85.0,False
FR_019,CUST_00526,9.1,85.0,False
FR_019,CUST_00893,24.1,85.0,False
FR_019,CUST_01640,10.42,85.0,False
FR_019,CUST_00319,8.82,85.0,False
FR_019,CUST_01858,11.94,85.0,False
FR_019,CUST_01987,9.82,85.0,False
FR_019,CUST_00137,8.64,85.0,False
FR_019,CUST_00300,42.1,85.0,False
FR_019,CUST_00116,41.84,85.0,False
FR_019,CUST_01597,9.31,85.0,False
FR_019,CUST_01050,21.47,85.0,False
FR_019,CUST_00424,11.5,85.0,False
FR_019,CUST_01516,8.82,85.0,False
FR_019,CUST_00527,12.15,85.0,False
FR_019,CUST_01161,23.28,85.0,False
FR_019,CUST_00184,17.43,85.0,False
FR_019,CUST_01559,24.4,85.0,True
FR_019,CUST_00327,12.8,85.0,False
FR_019,CUST_01257,19.94,85.0,False
FR_019,CUST_00642,6.91,85.0,False
FR_019,CUST_00215,14.29,85.0,False
FR_019,CUST_01676,42.02,85.0,False
FR_019,CUST_00754,21.66,85.0,False
FR_019,CUST_00343,12.96,85.0,False
FR_019,CUST_01002,10.56,85.0,False
FR_019,CUST_01271,13.67,85.0,False
FR_019,CUST_01351,13.62,85.0,False
FR_019,CUST_01207,19.43,85.0,False
FR_019,CUST_01781,9.63,85.0,False
FR_019,CUST_01300,32.93,85.0,False
FR_019,CUST_01168,12.54,85.0,False
FR_020,CUST_01042,10.12,69.5,False
FR_020,CUST_01001,14.41,69.5,False
FR_020,CUST_01625,10.36,69.5,False
FR_020,CUST_01875,14.94,69.5,False
FR_020,CUST_01993,22.91,69.5,False
FR_020,CUST_01645,8.85,69.5,False
FR_020,CUST_01482,14.08,69.5,False
FR_020,CUST_00441,11.75,69.5,False
FR_020,CUST_00968,13.34,69.5,False
FR_020,CUST_01124,18.04,69.5,False
FR_020,CUST_00610,15.79,69.5,False
FR_020,CUST_00866,16.14,69.5,False
FR_020,CUST_01135,11.86,69.5,False
FR_020,CUST_01479,16.05,69.5,False
FR_020,CUST_01054,19.1,69.5,False
FR_020,CUST_00043,33.34,69.5,False
FR_020,CUST_01925,10.39,69.5,False
FR_020,CUST_00669,41.87,69.5,False
FR_020,CUST_01692,6.7,69.5,False
FR_020,CUST_00716,41.77,69.5,False
FR_020,CUST_01893,24.09,69.5,False
FR_020,CUST_00615,10.05,69.5,False
FR_020,CUST_00159,10.07,69.5,False
FR_020,CUST_01671,15.05,69.5,False
FR_020,CUST_01382,12.38,69.5,False
FR_020,CUST_01091,7.84,69.5,False
FR_020,CUST_01599,12.57,69.5,False
FR_020,CUST_01517,8.84,69.5,False
FR_020,CUST_00647,33.8,69.5,False
FR_020,CUST_00173,18.86,69.5,False
FR_020,CUST_01661,18.39,69.5,False
FR_020,CUST_01846,25.05,69.5,False
FR_020,CUST_00239,18.9,69.5,False
FR_020,CUST_00447,14.53,69.5,False
FR_020,CUST_00427,19.45,69.5,False
FR_020,CUST_01602,19.31,69.5,False
FR_020,CUST_00098,14.13,69.5,False
FR_020,CUST_00329,7.41,69.5,False
FR_020,CUST_01813,28.36,69.5,False
FR_020,CUST_01911,10.15,69.5,False
FR_020,CUST_00306,31.48,69.5,False
FR_020,CUST_00234,12.34,69.5,False
FR_020,CUST_01198,11.47,69.5,False
FR_020,CUST_00936,9.13,69.5,False
FR_020,CUST_01358,9.99,69.5,False
FR_020,CUST_01775,19.85,69.5,True
FR_020,CUST_00587,11.79,69.5,False
FR_021,CUST_00498,9.72,85.0,False
FR_021,CUST_00852,23.05,85.0,False
FR_021,CUST_01548,12.17,85.0,False
FR_021,CUST_00932,17.37,85.0,False
FR_021,CUST_01914,8.04,85.0,False
FR_021,CUST_01809,8.9,85.0,False
FR_021,CUST_01115,18.91,85.0,False
FR_021,CUST_01174,16.02,85.0,False
FR_021,CUST_00073,13.82,85.0,False
FR_021,CUST_00588,8.4,85.0,False
FR_021,CUST_01141,11.23,85.0,False
FR_021,CUST_00011,12.39,85.0,False
FR_021,CUST_01305,12.76,85.0,False
FR_021,CUST_00506,20.98,85.0,False
FR_021,CUST_01576,9.42,85.0,False
FR_021,CUST_00576,19.69,85.0,False
FR_021,CUST_01969,22.32,85.0,False
FR_021,CUST_01739,12.65,85.0,False
FR_021,CUST_01454,9.41,85.0,False
FR_021,CUST_00082,8.9,85.0,False
FR_021,CUST_01619,8.95,85.0,False
FR_021,CUST_01147,15.17,85.0,False
FR_021,CUST_00851,23.32,85.0,False
FR_021,CUST_01680,11.07,85.0,False
FR_021,CUST_00265,13.32,85.0,False
FR_021,CUST_01099,11.76,85.0,False
FR_021,CUST_01907,12.42,85.0,False
FR_021,CUST_01534,21.93,85.0,False
FR_021,CUST_00283,23.38,85.0,False
FR_021,CUST_01311,8.68,85.0,False
FR_021,CUST_00671,41.92,85.0,False
FR_021,CUST_00895,25.8,85.0,False
FR_021,CUST_00656,11.0,85.0,False
FR_021,CUST_01497,8.36,85.0,False
FR_021,CUST_00017,15.03,85.0,False
FR_021,CUST_00543,10.95,85.0,False
FR_021,CUST_01594,9.18,85.0,False
FR_021,CUST_01328,15.23,85.0,False
FR_021,CUST_00199,18.36,85.0,False
FR_021,CUST_01146,8.33,85.0,False
FR_021,CUST_00730,8.78,85.0,False
FR_021,CUST_01219,10.15,85.0,False
FR_021,CUST_00513,13.97,85.0,False
FR_021,CUST_00016,11.09,85.0,False
FR_021,CUST_00880,18.71,85.0,False
FR_021,CUST_00797,16.92,85.0,False
FR_021,CUST_00471,10.7,85.0,False
FR_021,CUST_00970,17.18,85.0,False
FR_021,CUST_01658,51.11,85.0,False
FR_021,CUST_00366,26.19,85.0,False
FR_021,CUST_01590,48.52,85.0,False
FR_021,CUST_00012,16.55,85.0,False
FR_021,CUST_00013,12.11,85.0,True
FR_021,CUST_01006,12.97,85.0,False
FR_021,CUST_00477,12.77,85.0,False
FR_021,CUST_01285,16.7,85.0,False
FR_021,CUST_00634,13.78,85.0,False
FR_021,CUST_00393,41.96,85.0,False
FR_021,CUST_01511,13.82,85.0,False
FR_021,CUST_00110,20.84,85.0,False
FR_021,CUST_00021,9.81,85.0,False
FR_021,CUST_00243,8.45,85.0,False
FR_021,CUST_00483,9.92,85.0,False
FR_021,CUST_01509,15.72,85.0,False
FR_021,CUST_00400,9.52,85.0,False
FR_021,CUST_00731,12.03,85.0,False
FR_021,CUST_01241,14.03,85.0,False
FR_021,CUST_00015,17.62,85.0,False
FR_021,CUST_01897,41.88,85.0,False
FR_021,CUST_00654,12.0,85.0,False
FR_021,CUST_01736,9.54,85.0,False
FR_021,CUST_00787,25.13,85.0,False
FR_021,CUST_01315,11.47,85.0,False
FR_021,CUST_01747,19.7,85.0,False
FR_021,CUST_01084,11.7,85.0,False
FR_021,CUST_00001,18.01,85.0,False
FR_021,CUST_00336,10.13,85.0,False
FR_021,CUST_00796,13.01,85.0,False
FR_021,CUST_00048,28.24,85.0,False
FR_021,CUST_00218,33.35,85.0,False
FR_021,CUST_00957,13.52,85.0,False
FR_021,CUST_01648,9.34,85.0,False
FR_021,CUST_01580,17.52,85.0,False
FR_021,CUST_00014,12.25,85.0,False
FR_021,CUST_01883,20.04,85.0,False
FR_021,CUST_01061,8.1,85.0,False
FR_021,CUST_01251,12.91,85.0,False
FR_021,CUST_01470,19.17,85.0,False
FR_021,CUST_00288,11.69,85.0,False
FR_021,CUST_01422,17.8,85.0,False
FR_021,CUST_00995,12.8,85.0,False
FR_021,CUST_00777,25.25,85.0,False
FR_021,CUST_01830,27.52,85.0,False
FR_021,CUST_00228,36.15,85.0,False
FR_021,CUST_00264,27.05,85.0,False
FR_021,CUST_01452,11.6,85.0,False
FR_021,CUST_00287,13.59,85.0,False
FR_021,CUST_01715,43.15,85.0,False
FR_021,CUST_01547,21.96,85.0,False
FR_021,CUST_00480,18.89,85.0,False
FR_021,CUST_01929,41.71,85.0,False
FR_021,CUST_01647,17.3,85.0,False
FR_021,CUST_01557,21.83,85.0,False
FR_021,CUST_01717,66.67,85.0,False
FR_021,CUST_01574,33.81,85.0,False
FR_021,CUST_01014,22.69,85.0,False
FR_021,CUST_00050,16.93,85.0,False
FR_021,CUST_01545,9.15,85.0,False
FR_021,CUST_01753,10.4,85.0,False
FR_021,CUST_01307,20.02,85.0,False
FR_021,CUST_00850,14.39,85.0,False
FR_021,CUST_00546,11.27,85.0,False
FR_021,CUST_00074,18.57,85.0,False
FR_021,CUST_00780,12.28,85.0,False
FR_021,CUST_01012,9.93,85.0,False
FR_021,CUST_00519,10.64,85.0,False
FR_021,CUST_00136,11.6,85.0,False
FR_021,CUST_00274,9.56,85.0,False
FR_021,CUST_01372,13.82,85.0,False
FR_021,CUST_00419,10.43,85.0,False
FR_021,CUST_00830,9.37,85.0,False
FR_021,CUST_01888,12.58,85.0,False
FR_021,CUST_01085,24.58,85.0,False
FR_022,CUST_01443,18.88,85.0,False
FR_022,CUST_00817,8.79,85.0,False
FR_022,CUST_00566,18.21,85.0,False
FR_022,CUST_01536,9.36,85.0,False
FR_022,CUST_01971,17.05,85.0,False
FR_022,CUST_01286,10.58,85.0,False
FR_022,CUST_01593,15.82,85.0,False
FR_022,CUST_01723,42.17,85.0,False
FR_022,CUST_01659,11.11,85.0,False
FR_022,CUST_01417,13.63,85.0,False
FR_022,CUST_01329,17.0,85.0,False
FR_022,CUST_00577,11.79,85.0,False
FR_022,CUST_00574,38.18,85.0,False
FR_022,CUST_01627,16.92,85.0,False
FR_022,CUST_00005,14.7,85.0,True
FR_022,CUST_01416,11.98,85.0,False
FR_022,CUST_01144,9.39,85.0,False
FR_022,CUST_01701,8.32,85.0,False
FR_022,CUST_01097,10.97,85.0,False
FR_022,CUST_00041,41.84,85.0,False
FR_022,CUST_01683,10.22,85.0,False
FR_022,CUST_01263,20.49,85.0,False
FR_022,CUST_00020,16.42,85.0,False
FR_022,CUST_01212,10.46,85.0,False
FR_022,CUST_00217,17.08,85.0,False
FR_022,CUST_00950,10.46,85.0,False
FR_022,CUST_01283,9.68,85.0,False
FR_022,CUST_01759,11.33,85.0,False
FR_022,CUST_01855,12.56,85.0,False
FR_022,CUST_00923,41.76,85.0,False
FR_022,CUST_00714,18.16,85.0,False
FR_022,CUST_00740,14.84,85.0,False
FR_022,CUST_01852,7.85,85.0,False
FR_022,CUST_00532,19.83,85.0,False
FR_022,CUST_01572,8.29,85.0,False
FR_022,CUST_01564,20.21,85.0,False
FR_022,CUST_00711,34.42,85.0,False
FR_022,CUST_01973,16.77,85.0,False
FR_022,CUST_00255,37.64,85.0,False
FR_022,CUST_00918,12.95,85.0,False
FR_022,CUST_00966,12.7,85.0,False
FR_022,CUST_00765,38.52,85.0,False
FR_022,CUST_00555,9.23,85.0,False
FR_022,CUST_01449,18.11,85.0,False
FR_022,CUST_00984,23.56,85.0,False
FR_022,CUST_00238,9.6,85.0,False
FR_022,CUST_00129,17.81,85.0,False
FR_022,CUST_01018,15.28,85.0,False
FR_022,CUST_01078,16.65,85.0,False
FR_022,CUST_00743,42.49,85.0,False
FR_022,CUST_01553,13.72,85.0,False
FR_022,CUST_00859,28.69,85.0,False
FR_022,CUST_00525,14.06,85.0,False
FR_022,CUST_00928,31.89,85.0,False
FR_022,CUST_00509,12.27,85.0,False
FR_022,CUST_01221,9.98,85.0,False
FR_022,CUST_01783,26.31,85.0,False
FR_022,CUST_00520,23.69,85.0,False
FR_022,CUST_01206,10.98,85.0,False
FR_022,CUST_00674,16.29,85.0,False
FR_022,CUST_00222,10.06,85.0,False
FR_022,CUST_00083,14.26,85.0,False
FR_022,CUST_00418,11.21,85.0,False
FR_022,CUST_00378,15.69,85.0,False
FR_022,CUST_00602,9.39,85.0,False
FR_022,CUST_00586,9.12,85.0,False
FR_022,CUST_00955,14.29,85.0,False
FR_022,CUST_00748,11.24,85.0,False
FR_022,CUST_01164,6.6,85.0,False
FR_022,CUST_00614,7.87,85.0,False
FR_022,CUST_00571,12.07,85.0,False
FR_022,CUST_00947,9.54,85.0,False
FR_022,CUST_00681,28.09,85.0,False
FR_022,CUST_01402,26.01,85.0,False
FR_022,CUST_00325,17.1,85.0,False
FR_022,CUST_01246,10.86,85.0,False
FR_022,CUST_01217,10.07,85.0,False
FR_022,CUST_01458,7.69,85.0,False
FR_022,CUST_00160,21.77,85.0,False
FR_022,CUST_01863,18.96,85.0,False
FR_022,CUST_01757,30.07,85.0,False
FR_022,CUST_01935,10.62,85.0,False
FR_022,CUST_00414,7.01,85.0,False
FR_022,CUST_01806,8.11,85.0,False
FR_022,CUST_01310,11.74,85.0,False
FR_022,CUST_00307,9.34,85.0,False
FR_022,CUST_01332,7.89,85.0,False
FR_022,CUST_00721,14.44,85.0,False
FR_022,CUST_01918,10.15,85.0,False
FR_022,CUST_00643,7.73,85.0,False
FR_022,CUST_00568,12.14,85.0,False
FR_022,CUST_01845,11.01,85.0,False
FR_022,CUST_01714,11.35,85.0,False
FR_022,CUST_00442,22.03,85.0,False
FR_022,CUST_01234,17.02,85.0,False
FR_022,CUST_01339,12.64,85.0,False
FR_022,CUST_01279,28.58,85.0,False
FR_022,CUST_00019,18.3,85.0,False
FR_022,CUST_00172,10.49,85.0,False
FR_022,CUST_00475,8.99,85.0,False
FR_022,CUST_01297,8.87,85.0,False
FR_022,CUST_00401,16.95,85.0,False
FR_022,CUST_01288,21.74,85.0,False
FR_022,CUST_01900,9.52,85.0,False
FR_022,CUST_01614,21.9,85.0,False
FR_022,CUST_01410,38.48,85.0,False
FR_022,CUST_01735,10.68,85.0,False
FR_022,CUST_01182,19.82,85.0,False
FR_022,CUST_00097,9.3,85.0,False
FR_022,CUST_01242,15.68,85.0,False
FR_022,CUST_00623,8.58,85.0,False
FR_022,CUST_01176,13.25,85.0,False
FR_022,CUST_01543,15.07,85.0,False
FR_022,CUST_00673,22.74,85.0,False
FR_022,CUST_01522,20.76,85.0,False
FR_022,CUST_01075,19.18,85.0,False
FR_022,CUST_01173,7.14,85.0,False
FR_022,CUST_01587,10.93,85.0,False
FR_022,CUST_01359,16.25,85.0,False
FR_022,CUST_00994,10.67,85.0,False
FR_022,CUST_01280,10.36,85.0,False
FR_022,CUST_01707,12.84,85.0,False
FR_022,CUST_01403,15.1,85.0,False
FR_022,CUST_00261,51.2,85.0,False
FR_022,CUST_00929,11.32,85.0,False
FR_022,CUST_00744,20.2,85.0,False
FR_022,CUST_01421,20.97,85.0,False
FR_022,CUST_01588,13.64,85.0,False
FR_022,CUST_01127,12.76,85.0,False
FR_023,CUST_00662,16.96,69.5,False
FR_023,CUST_00144,9.84,69.5,False
FR_023,CUST_01600,10.76,69.5,False
FR_023,CUST_01884,14.16,69.5,False
FR_023,CUST_01487,15.04,69.5,False
FR_023,CUST_00482,9.8,69.5,False
FR_023,CUST_00619,11.71,69.5,False
FR_023,CUST_01413,11.29,69.5,False
FR_023,CUST_01228,14.86,69.5,False
FR_023,CUST_00069,14.25,69.5,False
FR_023,CUST_00908,13.1,69.5,False
FR_023,CUST_00458,24.25,69.5,False
FR_023,CUST_01881,26.08,69.5,False
FR_023,CUST_01843,41.96,69.5,False
FR_023,CUST_01921,20.32,69.5,False
FR_023,CUST_00941,40.08,69.5,False
FR_023,CUST_00120,9.34,69.5,False
FR_023,CUST_00128,11.05,69.5,False
FR_023,CUST_01922,10.92,69.5,False
FR_023,CUST_00794,50.19,69.5,False
FR_023,CUST_01265,7.77,69.5,False
FR_023,CUST_00107,16.63,69.5,False
FR_023,CUST_00034,10.08,69.5,False
FR_023,CUST_00838,30.34,69.5,False
FR_023,CUST_00842,20.17,69.5,False
FR_023,CUST_01132,15.83,69.5,False
FR_023,CUST_00529,11.83,69.5,False
FR_023,CUST_01864,11.39,69.5,False
FR_023,CUST_01377,16.49,69.5,False
FR_023,CUST_01882,18.71,69.5,False
FR_023,CUST_01383,13.65,69.5,False
FR_023,CUST_00828,16.89,69.5,False
FR_023,CUST_01544,20.92,69.5,False
FR_023,CUST_00563,10.03,69.5,False
FR_023,CUST_00793,20.47,69.5,False
FR_023,CUST_00822,12.37,69.5,False
FR_023,CUST_01946,12.03,69.5,False
FR_023,CUST_00417,12.8,69.5,False
FR_023,CUST_01570,13.01,69.5,False
FR_023,CUST_00858,17.51,69.5,False
FR_023,CUST_01811,15.28,69.5,True
FR_023,CUST_00163,26.96,69.5,False
FR_023,CUST_00018,11.59,69.5,False
FR_024,CUST_00189,10.52,68.0,False
FR_024,CUST_01672,12.3,68.0,False
FR_024,CUST_00825,11.32,68.0,False
FR_024,CUST_00915,12.73,68.0,False
FR_024,CUST_01538,11.37,68.0,False
FR_024,CUST_01016,10.1,68.0,False
FR_024,CUST_00606,21.07,68.0,True
FR_024,CUST_01514,22.75,68.0,False
FR_024,CUST_00313,10.61,68.0,False
FR_024,CUST_00057,13.35,68.0,False
FR_024,CUST_00403,10.71,68.0,False
FR_024,CUST_01582,39.27,68.0,False
FR_024,CUST_00386,12.17,68.0,False
FR_024,CUST_00887,13.02,68.0,False
FR_024,CUST_01122,10.43,68.0,False
FR_024,CUST_00205,42.09,68.0,False
FR_024,CUST_01529,29.28,68.0,False
FR_024,CUST_00056,15.03,68.0,False
FR_024,CUST_01710,9.92,68.0,False
FR_024,CUST_01324,11.51,68.0,False
FR_024,CUST_01609,13.42,68.0,False
FR_024,CUST_00094,18.55,68.0,False
FR_024,CUST_00847,8.6,68.0,False
FR_024,CUST_00882,10.96,68.0,False
FR_024,CUST_00661,29.62,68.0,False
FR_024,CUST_01755,10.97,68.0,False
FR_024,CUST_00967,11.73,68.0,False
FR_024,CUST_01665,11.8,68.0,False
FR_024,CUST_01235,13.68,68.0,False
FR_024,CUST_00095,37.69,68.0,False
FR_024,CUST_01639,18.92,68.0,False
FR_024,CUST_01393,15.15,68.0,False
FR_024,CUST_00219,8.48,68.0,False
FR_024,CUST_01371,13.36,68.0,False
FR_024,CUST_01151,32.18,68.0,False
FR_024,CUST_01687,10.43,68.0,False
FR_024,CUST_01445,22.93,68.0,False
FR_024,CUST_01259,17.03,68.0,False
FR_025,CUST_01740,41.96,85.0,False
FR_025,CUST_00522,10.77,85.0,False
FR_025,CUST_01258,25.4,85.0,False
FR_025,CUST_00693,10.54,85.0,False
FR_025,CUST_00487,34.51,85.0,False
FR_025,CUST_00829,15.02,85.0,False
FR_025,CUST_01589,29.9,85.0,False
FR_025,CUST_00578,10.99,85.0,False
FR_025,CUST_00760,10.36,85.0,False
FR_025,CUST_01319,10.73,85.0,False
FR_025,CUST_01617,16.88,85.0,False
FR_025,CUST_01983,12.19,85.0,False
FR_025,CUST_01189,14.33,85.0,False
FR_025,CUST_00590,10.83,85.0,False
FR_025,CUST_00291,14.47,85.0,False
FR_025,CUST_01291,15.03,85.0,False
FR_025,CUST_01885,14.35,85.0,False
FR_025,CUST_00076,32.63,85.0,False
FR_025,CUST_00717,15.5,85.0,False
FR_025,CUST_00114,11.57,85.0,False
FR_025,CUST_00876,14.44,85.0,False
FR_025,CUST_00091,21.7,85.0,False
FR_025,CUST_00715,14.36,85.0,False
FR_025,CUST_00782,15.26,85.0,False
FR_025,CUST_00472,9.73,85.0,False
FR_025,CUST_01792,9.82,85.0,False
FR_025,CUST_01812,17.25,85.0,False
FR_025,CUST_01708,11.04,85.0,False
FR_025,CUST_00979,15.38,85.0,False
FR_025,CUST_01797,10.67,85.0,False
FR_025,CUST_00077,12.99,85.0,False
FR_025,CUST_00101,15.2,85.0,False
FR_025,CUST_01155,10.41,85.0,False
FR_025,CUST_01418,22.74,85.0,False
FR_025,CUST_00863,10.47,85.0,False
FR_025,CUST_01237,26.77,85.0,False
FR_025,CUST_00502,14.07,85.0,False
FR_025,CUST_01826,13.49,85.0,False
FR_025,CUST_01704,12.53,85.0,False
FR_025,CUST_01586,16.72,85.0,False
FR_025,CUST_00954,22.13,85.0,False
FR_025,CUST_00792,9.11,85.0,False
FR_025,CUST_01835,18.04,85.0,False
FR_025,CUST_01185,14.81,85.0,False
FR_025,CUST_01773,9.92,85.0,False
FR_025,CUST_01269,11.93,85.0,False
FR_025,CUST_01199,25.06,85.0,False
FR_025,CUST_00183,25.3,85.0,True
FR_025,CUST_01240,11.82,85.0,False
FR_025,CUST_01751,11.24,85.0,False
FR_025,CUST_00697,11.66,85.0,False
FR_025,CUST_00302,17.35,85.0,False
FR_025,CUST_00106,8.39,85.0,False
FR_025,CUST_01986,14.22,85.0,False
FR_025,CUST_00862,12.28,85.0,False
FR_025,CUST_00991,8.0,85.0,False
FR_025,CUST_01840,19.21,85.0,False
FR_025,CUST_00993,9.8,85.0,False
FR_025,CUST_01771,17.13,85.0,False
FR_025,CUST_01455,31.4,85.0,False
FR_025,CUST_00227,25.81,85.0,False
FR_025,CUST_01568,18.64,85.0,False
FR_025,CUST_01289,23.71,85.0,False
FR_025,CUST_00791,20.59,85.0,False
FR_025,CUST_01360,11.8,85.0,False
FR_025,CUST_00130,41.82,85.0,False
FR_025,CUST_00362,16.94,85.0,False
FR_025,CUST_00541,19.55,85.0,False
FR_025,CUST_01195,28.97,85.0,False
FR_025,CUST_01749,10.09,85.0,False
FR_025,CUST_01190,12.69,85.0,False
FR_025,CUST_01703,11.04,85.0,False
FR_025,CUST_01610,37.83,85.0,False
FR_025,CUST_01248,10.68,85.0,False
FR_025,CUST_00141,16.07,85.0,False
FR_025,CUST_01823,19.94,85.0,False
FR_025,CUST_01380,21.21,85.0,False
FR_025,CUST_01992,34.72,85.0,False
FR_025,CUST_00044,30.72,85.0,False
FR_026,CUST_00722,10.75,85.0,False
FR_026,CUST_00158,9.73,85.0,False
FR_026,CUST_01412,11.49,85.0,False
FR_026,CUST_00271,10.59,85.0,False
FR_026,CUST_01080,16.0,85.0,False
FR_026,CUST_01963,14.55,85.0,False
FR_026,CUST_00772,26.34,85.0,False
FR_026,CUST_01552,14.63,85.0,False
FR_026,CUST_00134,7.92,85.0,False
FR_026,CUST_00180,41.99,85.0,False
FR_026,CUST_00489,7.45,85.0,False
FR_026,CUST_00064,24.6,85.0,False
FR_026,CUST_00596,14.49,85.0,False
FR_026,CUST_01032,13.13,85.0,False
FR_026,CUST_00216,9.07,85.0,False
FR_026,CUST_00853,7.76,85.0,False
FR_026,CUST_00231,9.4,85.0,False
FR_026,CUST_01347,18.11,85.0,False
FR_026,CUST_00100,27.86,85.0,False
FR_026,CUST_00728,13.43,85.0,False
FR_026,CUST_01298,23.37,85.0,False
FR_026,CUST_01908,9.85,85.0,False
FR_026,CUST_00598,7.85,85.0,False
FR_026,CUST_00481,23.22,85.0,False
FR_026,CUST_01253,41.71,85.0,False
FR_026,CUST_00063,33.87,85.0,False
FR_026,CUST_01343,9.41,85.0,False
FR_026,CUST_00068,32.96,85.0,False
FR_026,CUST_00976,7.08,85.0,False
FR_026,CUST_00691,24.35,85.0,False
FR_026,CUST_01069,9.39,85.0,False
FR_026,CUST_00072,11.28,85.0,False
FR_026,CUST_01949,18.32,85.0,False
FR_026,CUST_00067,32.37,85.0,False
FR_026,CUST_00367,15.6,85.0,False
FR_026,CUST_01947,8.21,85.0,False
