node_id,node_type,label,metadata
TXN_04597,Transaction,TXN_04597,"{""amount"": 176.16, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T07:05:43""}"
TXN_04598,Transaction,TXN_04598,"{""amount"": 9690.61, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T07:07:41""}"
TXN_04599,Transaction,TXN_04599,"{""amount"": 3808.44, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-01-29T07:11:37""}"
TXN_04600,Transaction,TXN_04600,"{""amount"": 6960.94, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-29T07:13:20""}"
TXN_04601,Transaction,TXN_04601,"{""amount"": 282.45, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-01-29T07:22:57""}"
TXN_04602,Transaction,TXN_04602,"{""amount"": 71079.38, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-29T07:26:02""}"
TXN_04603,Transaction,TXN_04603,"{""amount"": 82.16, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T07:29:46""}"
TXN_04604,Transaction,TXN_04604,"{""amount"": 168.04, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""WALLET"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T07:34:33""}"
TXN_04605,Transaction,TXN_04605,"{""amount"": 251.87, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-01-29T07:43:14""}"
TXN_04606,Transaction,TXN_04606,"{""amount"": 240.43, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T08:15:10""}"
TXN_04607,Transaction,TXN_04607,"{""amount"": 8549.82, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T08:24:22""}"
TXN_04608,Transaction,TXN_04608,"{""amount"": 647.74, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-29T08:32:29""}"
TXN_04609,Transaction,TXN_04609,"{""amount"": 5581.42, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T08:35:16""}"
TXN_04610,Transaction,TXN_04610,"{""amount"": 86442.24, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Delhi"", ""timestamp"": ""2026-01-29T09:02:07""}"
TXN_04611,Transaction,TXN_04611,"{""amount"": 226.49, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Chennai"", ""timestamp"": ""2026-01-29T09:02:59""}"
TXN_04612,Transaction,TXN_04612,"{""amount"": 154.49, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""NET_BANKING"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-01-29T09:03:32""}"
TXN_04613,Transaction,TXN_04613,"{""amount"": 148.83, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Surat"", ""timestamp"": ""2026-01-29T09:04:12""}"
TXN_04614,Transaction,TXN_04614,"{""amount"": 13366.71, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-29T09:07:20""}"
TXN_04615,Transaction,TXN_04615,"{""amount"": 53.18, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T09:10:21""}"
TXN_04616,Transaction,TXN_04616,"{""amount"": 1500.0, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-29T09:19:31""}"
TXN_04617,Transaction,TXN_04617,"{""amount"": 167.52, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T09:23:29""}"
TXN_04618,Transaction,TXN_04618,"{""amount"": 391.72, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-29T09:24:25""}"
TXN_04619,Transaction,TXN_04619,"{""amount"": 1805.58, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-29T09:26:18""}"
TXN_04620,Transaction,TXN_04620,"{""amount"": 1063.29, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""NET_BANKING"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-29T09:33:12""}"
TXN_04621,Transaction,TXN_04621,"{""amount"": 7941.03, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Surat"", ""timestamp"": ""2026-01-29T09:45:58""}"
TXN_04622,Transaction,TXN_04622,"{""amount"": 232.52, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Chennai"", ""timestamp"": ""2026-01-29T10:00:34""}"
TXN_04623,Transaction,TXN_04623,"{""amount"": 8179.08, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-01-29T10:01:43""}"
TXN_04624,Transaction,TXN_04624,"{""amount"": 344.97, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T10:24:01""}"
TXN_04625,Transaction,TXN_04625,"{""amount"": 50.08, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-01-29T10:46:22""}"
TXN_04626,Transaction,TXN_04626,"{""amount"": 846.57, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""UPI"", ""city"": ""Surat"", ""timestamp"": ""2026-01-29T10:52:15""}"
TXN_04627,Transaction,TXN_04627,"{""amount"": 137.01, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T10:53:52""}"
TXN_04628,Transaction,TXN_04628,"{""amount"": 5192.5, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T11:14:20""}"
TXN_04629,Transaction,TXN_04629,"{""amount"": 46220.98, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Chennai"", ""timestamp"": ""2026-01-29T11:16:28""}"
TXN_04630,Transaction,TXN_04630,"{""amount"": 331.3, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T11:22:04""}"
TXN_04631,Transaction,TXN_04631,"{""amount"": 10310.87, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-01-29T11:22:27""}"
TXN_04632,Transaction,TXN_04632,"{""amount"": 6924.85, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-29T11:22:48""}"
TXN_04633,Transaction,TXN_04633,"{""amount"": 288.43, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-01-29T11:22:59""}"
TXN_04634,Transaction,TXN_04634,"{""amount"": 6272.55, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T11:31:02""}"
TXN_04635,Transaction,TXN_04635,"{""amount"": 6323.04, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T11:39:36""}"
TXN_04636,Transaction,TXN_04636,"{""amount"": 61789.92, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Surat"", ""timestamp"": ""2026-01-29T11:41:17""}"
TXN_04637,Transaction,TXN_04637,"{""amount"": 14418.44, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-01-29T11:50:26""}"
TXN_04638,Transaction,TXN_04638,"{""amount"": 772.37, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-01-29T11:54:40""}"
TXN_04639,Transaction,TXN_04639,"{""amount"": 1500.0, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-29T12:09:19""}"
TXN_04640,Transaction,TXN_04640,"{""amount"": 98.87, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-01-29T12:19:16""}"
TXN_04641,Transaction,TXN_04641,"{""amount"": 50.47, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-01-29T12:28:44""}"
TXN_04642,Transaction,TXN_04642,"{""amount"": 988.27, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T12:33:00""}"
TXN_04643,Transaction,TXN_04643,"{""amount"": 85.85, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T12:33:44""}"
TXN_04644,Transaction,TXN_04644,"{""amount"": 8690.89, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""UPI"", ""city"": ""Delhi"", ""timestamp"": ""2026-01-29T12:35:44""}"
TXN_04645,Transaction,TXN_04645,"{""amount"": 675.14, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-29T12:43:00""}"
TXN_04646,Transaction,TXN_04646,"{""amount"": 294.56, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T12:45:56""}"
TXN_04647,Transaction,TXN_04647,"{""amount"": 248.88, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-01-29T12:47:15""}"
TXN_04648,Transaction,TXN_04648,"{""amount"": 994.56, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""WALLET"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-29T12:59:35""}"
TXN_04649,Transaction,TXN_04649,"{""amount"": 97.11, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T12:59:38""}"
TXN_04650,Transaction,TXN_04650,"{""amount"": 179.29, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-01-29T13:09:04""}"
TXN_04651,Transaction,TXN_04651,"{""amount"": 6524.18, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T13:23:57""}"
TXN_04652,Transaction,TXN_04652,"{""amount"": 445.96, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-29T13:31:12""}"
TXN_04653,Transaction,TXN_04653,"{""amount"": 8617.76, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T13:36:25""}"
TXN_04654,Transaction,TXN_04654,"{""amount"": 582.79, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-01-29T13:44:36""}"
TXN_04655,Transaction,TXN_04655,"{""amount"": 1005.72, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-01-29T14:07:04""}"
TXN_04656,Transaction,TXN_04656,"{""amount"": 112.07, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-29T14:09:32""}"
TXN_04657,Transaction,TXN_04657,"{""amount"": 11176.73, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-29T14:11:49""}"
TXN_04658,Transaction,TXN_04658,"{""amount"": 78523.75, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Chennai"", ""timestamp"": ""2026-01-29T14:30:26""}"
TXN_04659,Transaction,TXN_04659,"{""amount"": 285.52, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Surat"", ""timestamp"": ""2026-01-29T14:38:56""}"
TXN_04660,Transaction,TXN_04660,"{""amount"": 83.52, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T14:40:42""}"
TXN_04661,Transaction,TXN_04661,"{""amount"": 2585.74, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-01-29T14:46:54""}"
TXN_04662,Transaction,TXN_04662,"{""amount"": 4893.84, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-29T14:49:57""}"
TXN_04663,Transaction,TXN_04663,"{""amount"": 4359.95, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-01-29T15:13:08""}"
TXN_04664,Transaction,TXN_04664,"{""amount"": 8083.47, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T15:14:22""}"
TXN_04665,Transaction,TXN_04665,"{""amount"": 58.4, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""NET_BANKING"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T15:15:01""}"
TXN_04666,Transaction,TXN_04666,"{""amount"": 37177.62, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T15:16:25""}"
TXN_04667,Transaction,TXN_04667,"{""amount"": 261.05, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-01-29T15:18:46""}"
TXN_04668,Transaction,TXN_04668,"{""amount"": 78.03, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-29T15:37:08""}"
TXN_04669,Transaction,TXN_04669,"{""amount"": 3092.9, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-01-29T15:42:35""}"
TXN_04670,Transaction,TXN_04670,"{""amount"": 2543.99, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-01-29T15:43:48""}"
TXN_04671,Transaction,TXN_04671,"{""amount"": 68.07, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""WALLET"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-01-29T15:44:35""}"
TXN_04672,Transaction,TXN_04672,"{""amount"": 158.81, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Surat"", ""timestamp"": ""2026-01-29T16:01:35""}"
TXN_04673,Transaction,TXN_04673,"{""amount"": 13906.98, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""WALLET"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-29T16:03:41""}"
TXN_04674,Transaction,TXN_04674,"{""amount"": 10495.02, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Surat"", ""timestamp"": ""2026-01-29T16:10:25""}"
TXN_04675,Transaction,TXN_04675,"{""amount"": 1500.0, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Surat"", ""timestamp"": ""2026-01-29T16:10:50""}"
TXN_04676,Transaction,TXN_04676,"{""amount"": 123.93, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-01-29T16:26:12""}"
TXN_04677,Transaction,TXN_04677,"{""amount"": 307.06, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-01-29T16:26:37""}"
TXN_04678,Transaction,TXN_04678,"{""amount"": 417.53, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-01-29T16:28:54""}"
TXN_04679,Transaction,TXN_04679,"{""amount"": 126.9, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T16:56:31""}"
TXN_04680,Transaction,TXN_04680,"{""amount"": 764.61, ""currency"": ""INR"", ""status"": ""PENDING"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-01-29T17:11:35""}"
TXN_04681,Transaction,TXN_04681,"{""amount"": 48164.94, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""NET_BANKING"", ""city"": ""Chennai"", ""timestamp"": ""2026-01-29T17:30:22""}"
TXN_04682,Transaction,TXN_04682,"{""amount"": 29171.85, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-29T17:46:14""}"
TXN_04683,Transaction,TXN_04683,"{""amount"": 6381.57, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Pune"", ""timestamp"": ""2026-01-29T17:48:25""}"
TXN_04684,Transaction,TXN_04684,"{""amount"": 128.22, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Delhi"", ""timestamp"": ""2026-01-29T17:58:53""}"
TXN_04685,Transaction,TXN_04685,"{""amount"": 106.1, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Delhi"", ""timestamp"": ""2026-01-29T18:00:35""}"
TXN_04686,Transaction,TXN_04686,"{""amount"": 1440.45, ""currency"": ""INR"", ""status"": ""PENDING"", ""payment_type"": ""UPI"", ""city"": ""Surat"", ""timestamp"": ""2026-01-29T18:27:20""}"
TXN_04687,Transaction,TXN_04687,"{""amount"": 14319.7, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-01-29T18:30:53""}"
TXN_04688,Transaction,TXN_04688,"{""amount"": 7582.88, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-29T18:43:10""}"
TXN_04689,Transaction,TXN_04689,"{""amount"": 123.41, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-29T18:55:08""}"
TXN_04690,Transaction,TXN_04690,"{""amount"": 10156.98, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-01-29T20:13:11""}"
TXN_04691,Transaction,TXN_04691,"{""amount"": 153.07, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-01-29T21:45:19""}"
TXN_04692,Transaction,TXN_04692,"{""amount"": 9118.46, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-01-29T23:48:35""}"
TXN_04693,Transaction,TXN_04693,"{""amount"": 121.96, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Delhi"", ""timestamp"": ""2026-01-30T00:13:01""}"
TXN_04694,Transaction,TXN_04694,"{""amount"": 6829.26, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Surat"", ""timestamp"": ""2026-01-30T00:13:15""}"
TXN_04695,Transaction,TXN_04695,"{""amount"": 7965.6, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-30T00:14:48""}"
TXN_04696,Transaction,TXN_04696,"{""amount"": 136.84, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-01-30T00:31:58""}"
TXN_04697,Transaction,TXN_04697,"{""amount"": 475.23, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-01-30T00:46:46""}"
TXN_04698,Transaction,TXN_04698,"{""amount"": 533.26, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Mumbai"", ""timestamp"": ""2026-01-30T01:30:10""}"
TXN_04699,Transaction,TXN_04699,"{""amount"": 266.25, ""currency"": ""INR"", ""status"": ""PENDING"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Chennai"", ""timestamp"": ""2026-01-30T01:30:16""}"
TXN_04700,Transaction,TXN_04700,"{""amount"": 61618.67, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-30T01:40:32""}"
TXN_04701,Transaction,TXN_04701,"{""amount"": 667.17, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-30T01:53:02""}"
TXN_04702,Transaction,TXN_04702,"{""amount"": 848.7, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-30T02:00:08""}"
TXN_04703,Transaction,TXN_04703,"{""amount"": 223.6, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-30T02:24:30""}"
TXN_04704,Transaction,TXN_04704,"{""amount"": 1500.0, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Surat"", ""timestamp"": ""2026-01-30T02:27:55""}"
TXN_04705,Transaction,TXN_04705,"{""amount"": 955.0, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Mumbai"", ""timestamp"": ""2026-01-30T02:27:56""}"
TXN_04706,Transaction,TXN_04706,"{""amount"": 4331.62, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-01-30T02:55:21""}"
TXN_04707,Transaction,TXN_04707,"{""amount"": 50.45, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-30T03:07:10""}"
TXN_04708,Transaction,TXN_04708,"{""amount"": 5660.06, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""WALLET"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-30T03:15:44""}"
TXN_04709,Transaction,TXN_04709,"{""amount"": 224.79, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-01-30T03:15:49""}"
TXN_04710,Transaction,TXN_04710,"{""amount"": 13203.99, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-01-30T03:15:50""}"
TXN_04711,Transaction,TXN_04711,"{""amount"": 419.73, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-30T03:17:37""}"
TXN_04712,Transaction,TXN_04712,"{""amount"": 424.87, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-01-30T03:18:23""}"
TXN_04713,Transaction,TXN_04713,"{""amount"": 86117.18, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-01-30T03:19:51""}"
TXN_04714,Transaction,TXN_04714,"{""amount"": 70.55, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-01-30T03:22:41""}"
TXN_04715,Transaction,TXN_04715,"{""amount"": 181.31, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Pune"", ""timestamp"": ""2026-01-30T03:28:38""}"
TXN_04716,Transaction,TXN_04716,"{""amount"": 402.9, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-01-30T03:36:51""}"
TXN_04717,Transaction,TXN_04717,"{""amount"": 141.67, ""currency"": ""INR"", ""status"": ""PENDING"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Surat"", ""timestamp"": ""2026-01-30T03:50:07""}"
