transaction_id,customer_id,merchant_id,device_id,ip_id,payment_method_id,timestamp,amount,currency,transaction_status,payment_type,city,is_fraud,fraud_ring_id,fraud_type
TXN_04467,CUST_00127,MERCH_0020,DEV_0090,IP_00701,PM_0392,2026-01-28T09:46:52,55.38,INR,SUCCESS,UPI,Pune,0,,
TXN_04468,CUST_01507,MERCH_0083,DEV_0459,IP_00940,PM_0226,2026-01-28T10:02:20,1577.93,INR,SUCCESS,WALLET,Delhi,0,,
TXN_04469,CUST_01781,MERCH_0005,DEV_0198,IP_00670,PM_0307,2026-01-28T10:07:46,293.67,INR,SUCCESS,UPI,Surat,0,,
TXN_04470,CUST_00655,MERCH_0007,DEV_0005,IP_00557,PM_0432,2026-01-28T10:11:10,265.45,INR,SUCCESS,DEBIT_CARD,Surat,0,,
TXN_04471,CUST_01519,MERCH_0050,DEV_0072,IP_00277,PM_0373,2026-01-28T10:20:21,8837.54,INR,SUCCESS,UPI,Surat,0,,
TXN_04472,CUST_00331,MERCH_0048,DEV_0035,IP_00288,PM_0364,2026-01-28T10:36:09,445.62,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_04473,CUST_00999,MERCH_0068,DEV_0307,IP_00767,PM_0441,2026-01-28T10:43:28,50395.47,INR,SUCCESS,UPI,Delhi,0,,
TXN_04474,CUST_00839,MERCH_0046,DEV_0086,IP_00608,PM_0181,2026-01-28T10:48:28,347.12,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_04475,CUST_01175,MERCH_0056,DEV_0051,IP_00922,PM_0039,2026-01-28T10:49:23,7465.59,INR,SUCCESS,UPI,Delhi,0,,
TXN_04476,CUST_00030,MERCH_0039,DEV_0308,IP_00958,PM_0289,2026-01-28T10:49:53,77.99,INR,SUCCESS,UPI,Pune,0,,
TXN_04477,CUST_00792,MERCH_0058,DEV_0298,IP_00739,PM_0042,2026-01-28T10:50:50,157.78,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_04478,CUST_00362,MERCH_0002,DEV_0166,IP_00838,PM_0303,2026-01-28T10:52:20,665.3,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_04479,CUST_01896,MERCH_0066,DEV_0391,IP_00758,PM_0059,2026-01-28T11:27:20,216.2,INR,SUCCESS,DEBIT_CARD,Kolkata,0,,
TXN_04480,CUST_00846,MERCH_0044,DEV_0079,IP_00093,PM_0196,2026-01-28T11:28:40,25372.04,INR,SUCCESS,DEBIT_CARD,Pune,0,,
TXN_04481,CUST_00942,MERCH_0063,DEV_0487,IP_00719,PM_0480,2026-01-28T11:31:25,57412.11,INR,PENDING,UPI,Delhi,0,,
TXN_04482,CUST_00240,MERCH_0096,DEV_0230,IP_00808,PM_0487,2026-01-28T11:32:35,10758.04,INR,SUCCESS,DEBIT_CARD,Bengaluru,0,,
TXN_04483,CUST_01180,MERCH_0018,DEV_0399,IP_00620,PM_0404,2026-01-28T11:35:57,115.17,INR,SUCCESS,DEBIT_CARD,Jaipur,0,,
TXN_04484,CUST_00306,MERCH_0055,DEV_0482,IP_00856,PM_0197,2026-01-28T11:51:50,78134.91,INR,SUCCESS,DEBIT_CARD,Chennai,0,,
TXN_04485,CUST_01729,MERCH_0003,DEV_0368,IP_00194,PM_0382,2026-01-28T11:56:17,111.31,INR,SUCCESS,CREDIT_CARD,Pune,0,,
TXN_04486,CUST_00155,MERCH_0006,DEV_0100,IP_00264,PM_0453,2026-01-28T11:58:28,220.49,INR,SUCCESS,UPI,Chennai,0,,
TXN_04487,CUST_00138,MERCH_0019,DEV_0181,IP_00321,PM_0407,2026-01-28T12:17:59,777.15,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_04488,CUST_01314,MERCH_0098,DEV_0498,IP_00701,PM_0476,2026-01-28T12:41:01,13160.45,INR,SUCCESS,UPI,Delhi,0,,
TXN_04489,CUST_01952,MERCH_0098,DEV_0146,IP_00456,PM_0115,2026-01-28T12:41:36,179.6,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_04490,CUST_01223,MERCH_0022,DEV_0161,IP_00015,PM_0052,2026-01-28T12:45:14,29520.38,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_04491,CUST_01614,MERCH_0098,DEV_0232,IP_00261,PM_0074,2026-01-28T13:15:11,209.94,INR,SUCCESS,UPI,Pune,0,,
TXN_04492,CUST_00599,MERCH_0069,DEV_0043,IP_00541,PM_0258,2026-01-28T13:17:28,7161.07,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_04493,CUST_01710,MERCH_0017,DEV_0476,IP_00730,PM_0172,2026-01-28T13:20:19,195.42,INR,SUCCESS,UPI,Jaipur,0,,
TXN_04494,CUST_01512,MERCH_0004,DEV_0051,IP_00371,PM_0427,2026-01-28T13:28:35,60751.73,INR,SUCCESS,UPI,Surat,0,,
TXN_04495,CUST_00437,MERCH_0064,DEV_0415,IP_00080,PM_0188,2026-01-28T13:30:33,340.33,INR,SUCCESS,DEBIT_CARD,Jaipur,0,,
TXN_04496,CUST_00713,MERCH_0071,DEV_0236,IP_00393,PM_0230,2026-01-28T13:36:36,52.76,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_04497,CUST_00260,MERCH_0074,DEV_0489,IP_00585,PM_0399,2026-01-28T13:38:33,13445.78,INR,SUCCESS,DEBIT_CARD,Hyderabad,0,,
TXN_04498,CUST_01131,MERCH_0057,DEV_0451,IP_00947,PM_0082,2026-01-28T13:41:08,139.02,INR,SUCCESS,UPI,Mumbai,0,,
TXN_04499,CUST_00155,MERCH_0094,DEV_0100,IP_00264,PM_0453,2026-01-28T13:43:49,271.26,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_04500,CUST_01554,MERCH_0038,DEV_0223,IP_00475,PM_0279,2026-01-28T13:44:14,8576.65,INR,SUCCESS,UPI,Chennai,0,,
TXN_04501,CUST_01640,MERCH_0046,DEV_0164,IP_00883,PM_0262,2026-01-28T13:51:30,115.67,INR,SUCCESS,UPI,Pune,0,,
TXN_04502,CUST_00975,MERCH_0070,DEV_0483,IP_00724,PM_0007,2026-01-28T13:55:25,87.17,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_04503,CUST_00503,MERCH_0027,DEV_0332,IP_00499,PM_0135,2026-01-28T14:09:38,493.97,INR,SUCCESS,UPI,Kolkata,0,,
TXN_04504,CUST_01074,MERCH_0010,DEV_0253,IP_00237,PM_0226,2026-01-28T14:26:18,316.86,INR,SUCCESS,WALLET,Ahmedabad,0,,
TXN_04505,CUST_01726,MERCH_0084,DEV_0076,IP_00098,PM_0333,2026-01-28T14:26:48,14233.4,INR,SUCCESS,DEBIT_CARD,Surat,0,,
TXN_04506,CUST_01206,MERCH_0040,DEV_0306,IP_00361,PM_0230,2026-01-28T14:35:20,629.16,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_04507,CUST_00320,MERCH_0100,DEV_0134,IP_00823,PM_0070,2026-01-28T14:38:39,9713.56,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_04508,CUST_00443,MERCH_0086,DEV_0070,IP_00735,PM_0198,2026-01-28T14:50:43,6813.82,INR,SUCCESS,UPI,Chennai,0,,
TXN_04509,CUST_00047,MERCH_0050,DEV_0307,IP_00841,PM_0245,2026-01-28T14:58:16,40729.06,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_04510,CUST_00031,MERCH_0004,DEV_0200,IP_00369,PM_0224,2026-01-28T15:06:13,9750.62,INR,SUCCESS,UPI,Kolkata,0,,
TXN_04511,CUST_01339,MERCH_0038,DEV_0341,IP_00244,PM_0275,2026-01-28T15:06:30,319.06,INR,FAILED,UPI,Mumbai,0,,
TXN_04512,CUST_00904,MERCH_0032,DEV_0104,IP_00557,PM_0031,2026-01-28T15:16:55,790.93,INR,SUCCESS,UPI,Chennai,0,,
TXN_04513,CUST_00250,MERCH_0040,DEV_0284,IP_00243,PM_0167,2026-01-28T15:18:15,11231.23,INR,SUCCESS,UPI,Jaipur,0,,
TXN_04514,CUST_01672,MERCH_0092,DEV_0120,IP_00856,PM_0012,2026-01-28T15:21:20,97.19,INR,SUCCESS,UPI,Jaipur,0,,
TXN_04515,CUST_00005,MERCH_0019,DEV_0089,IP_00398,PM_0322,2026-01-28T15:23:21,55.66,INR,SUCCESS,DEBIT_CARD,Pune,0,,
TXN_04516,CUST_00785,MERCH_0079,DEV_0281,IP_00188,PM_0216,2026-01-28T15:25:20,181.19,INR,SUCCESS,DEBIT_CARD,Surat,0,,
TXN_04517,CUST_00531,MERCH_0034,DEV_0424,IP_00304,PM_0489,2026-01-28T15:29:24,239.72,INR,SUCCESS,UPI,Pune,0,,
TXN_04518,CUST_00883,MERCH_0006,DEV_0224,IP_00624,PM_0104,2026-01-28T15:30:15,250.93,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_04519,CUST_01860,MERCH_0041,DEV_0332,IP_00006,PM_0140,2026-01-28T15:35:43,10658.06,INR,FAILED,CREDIT_CARD,Hyderabad,0,,
TXN_04520,CUST_00391,MERCH_0090,DEV_0087,IP_00416,PM_0190,2026-01-28T15:37:03,8690.02,INR,SUCCESS,UPI,Surat,0,,
TXN_04521,CUST_00335,MERCH_0076,DEV_0105,IP_00542,PM_0389,2026-01-28T15:49:30,128.25,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_04522,CUST_00717,MERCH_0088,DEV_0459,IP_00031,PM_0265,2026-01-28T15:54:17,226.64,INR,SUCCESS,UPI,Chennai,0,,
TXN_04523,CUST_00553,MERCH_0032,DEV_0217,IP_00596,PM_0461,2026-01-28T16:11:15,8120.54,INR,SUCCESS,UPI,Pune,0,,
TXN_04524,CUST_01494,MERCH_0042,DEV_0429,IP_00547,PM_0330,2026-01-28T16:17:02,392.36,INR,SUCCESS,DEBIT_CARD,Delhi,0,,
TXN_04525,CUST_01291,MERCH_0004,DEV_0183,IP_00412,PM_0196,2026-01-28T16:27:49,233.34,INR,SUCCESS,DEBIT_CARD,Surat,0,,
TXN_04526,CUST_01726,MERCH_0013,DEV_0076,IP_00177,PM_0081,2026-01-28T16:30:02,103.28,INR,SUCCESS,CREDIT_CARD,Surat,0,,
TXN_04527,CUST_01219,MERCH_0052,DEV_0360,IP_00652,PM_0097,2026-01-28T16:50:30,10219.81,INR,SUCCESS,DEBIT_CARD,Jaipur,0,,
TXN_04528,CUST_00331,MERCH_0048,DEV_0035,IP_00107,PM_0364,2026-01-28T17:53:53,2185.01,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_04529,CUST_00139,MERCH_0023,DEV_0094,IP_00133,PM_0467,2026-01-28T18:46:53,12831.09,INR,SUCCESS,UPI,Jaipur,0,,
TXN_04530,CUST_00242,MERCH_0078,DEV_0363,IP_00137,PM_0098,2026-01-28T18:50:17,76.43,INR,SUCCESS,WALLET,Chennai,0,,
TXN_04531,CUST_00517,MERCH_0014,DEV_0128,IP_00588,PM_0394,2026-01-28T19:21:42,90.73,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_04532,CUST_01851,MERCH_0003,DEV_0261,IP_00582,PM_0082,2026-01-28T19:22:10,4912.4,INR,SUCCESS,UPI,Pune,0,,
TXN_04533,CUST_01495,MERCH_0081,DEV_0199,IP_00022,PM_0149,2026-01-28T20:14:38,219.04,INR,SUCCESS,UPI,Chennai,0,,
TXN_04534,CUST_00906,MERCH_0002,DEV_0166,IP_00777,PM_0181,2026-01-29T00:02:54,188.9,INR,SUCCESS,UPI,Mumbai,0,,
TXN_04535,CUST_00682,MERCH_0013,DEV_0411,IP_00024,PM_0208,2026-01-29T00:48:22,162.11,INR,SUCCESS,CREDIT_CARD,Mumbai,0,,
TXN_04536,CUST_01455,MERCH_0065,DEV_0214,IP_00870,PM_0426,2026-01-29T00:54:46,632.37,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_04537,CUST_01731,MERCH_0020,DEV_0410,IP_00771,PM_0293,2026-01-29T01:18:50,1291.83,INR,SUCCESS,DEBIT_CARD,Pune,0,,
TXN_04538,CUST_00047,MERCH_0003,DEV_0307,IP_00841,PM_0445,2026-01-29T01:43:40,64.99,INR,SUCCESS,NET_BANKING,Hyderabad,0,,
TXN_04539,CUST_01976,MERCH_0021,DEV_0219,IP_00830,PM_0252,2026-01-29T01:56:18,82.08,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_04540,CUST_00349,MERCH_0062,DEV_0080,IP_00783,PM_0032,2026-01-29T02:05:14,50.05,INR,SUCCESS,UPI,Chennai,0,,
TXN_04541,CUST_01891,MERCH_0048,DEV_0139,IP_00338,PM_0297,2026-01-29T02:07:24,498.13,INR,SUCCESS,CREDIT_CARD,Pune,0,,
TXN_04542,CUST_00006,MERCH_0022,DEV_0440,IP_00882,PM_0245,2026-01-29T02:12:30,10379.31,INR,SUCCESS,CREDIT_CARD,Mumbai,0,,
TXN_04543,CUST_00217,MERCH_0074,DEV_0439,IP_00938,PM_0255,2026-01-29T02:20:56,74.82,INR,SUCCESS,CREDIT_CARD,Jaipur,0,,
TXN_04544,CUST_00045,MERCH_0060,DEV_0463,IP_00499,PM_0239,2026-01-29T02:21:43,544.22,INR,SUCCESS,DEBIT_CARD,Surat,0,,
TXN_04545,CUST_01642,MERCH_0060,DEV_0469,IP_00722,PM_0222,2026-01-29T02:23:05,3233.44,INR,SUCCESS,DEBIT_CARD,Mumbai,0,,
TXN_04546,CUST_01692,MERCH_0011,DEV_0456,IP_00903,PM_0357,2026-01-29T02:30:25,206.23,INR,SUCCESS,WALLET,Ahmedabad,0,,
TXN_04547,CUST_00393,MERCH_0088,DEV_0004,IP_00884,PM_0369,2026-01-29T02:35:48,415.65,INR,SUCCESS,UPI,Delhi,0,,
TXN_04548,CUST_00558,MERCH_0075,DEV_0140,IP_00644,PM_0392,2026-01-29T02:46:52,364.49,INR,FAILED,UPI,Delhi,0,,
TXN_04549,CUST_00705,MERCH_0065,DEV_0009,IP_00654,PM_0212,2026-01-29T02:47:38,15168.13,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_04550,CUST_01254,MERCH_0060,DEV_0494,IP_00380,PM_0366,2026-01-29T03:01:58,137.76,INR,SUCCESS,DEBIT_CARD,Hyderabad,0,,
TXN_04551,CUST_01580,MERCH_0006,DEV_0183,IP_00353,PM_0022,2026-01-29T03:12:22,157.07,INR,SUCCESS,DEBIT_CARD,Jaipur,0,,
TXN_04552,CUST_00806,MERCH_0015,DEV_0215,IP_00960,PM_0304,2026-01-29T03:12:24,11661.14,INR,SUCCESS,NET_BANKING,Bengaluru,0,,
TXN_04553,CUST_00634,MERCH_0012,DEV_0070,IP_00818,PM_0007,2026-01-29T03:16:15,8995.54,INR,SUCCESS,CREDIT_CARD,Chennai,0,,
TXN_04554,CUST_01548,MERCH_0021,DEV_0049,IP_00969,PM_0212,2026-01-29T03:26:43,6121.4,INR,SUCCESS,UPI,Kolkata,0,,
TXN_04555,CUST_01160,MERCH_0075,DEV_0324,IP_00042,PM_0422,2026-01-29T03:29:21,73.33,INR,SUCCESS,UPI,Chennai,0,,
TXN_04556,CUST_00434,MERCH_0092,DEV_0486,IP_00974,PM_0051,2026-01-29T03:41:16,372.18,INR,SUCCESS,DEBIT_CARD,Ahmedabad,0,,
TXN_04557,CUST_00426,MERCH_0080,DEV_0062,IP_00863,PM_0495,2026-01-29T03:56:59,5779.02,INR,SUCCESS,DEBIT_CARD,Mumbai,0,,
TXN_04558,CUST_01536,MERCH_0092,DEV_0239,IP_00859,PM_0410,2026-01-29T03:57:54,204.0,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_04559,CUST_01788,MERCH_0055,DEV_0404,IP_00135,PM_0333,2026-01-29T04:03:25,282.86,INR,SUCCESS,DEBIT_CARD,Chennai,0,,
TXN_04560,CUST_00892,MERCH_0074,DEV_0162,IP_00662,PM_0054,2026-01-29T04:07:48,19020.63,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_04561,CUST_00994,MERCH_0032,DEV_0050,IP_00230,PM_0257,2026-01-29T04:09:05,1362.61,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_04562,CUST_01415,MERCH_0073,DEV_0176,IP_00103,PM_0187,2026-01-29T04:10:24,166.18,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_04563,CUST_00864,MERCH_0075,DEV_0305,IP_00217,PM_0146,2026-01-29T04:19:22,91.38,INR,FAILED,UPI,Bengaluru,0,,
TXN_04564,CUST_00021,MERCH_0002,DEV_0022,IP_00549,PM_0050,2026-01-29T04:22:54,5007.8,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_04565,CUST_01138,MERCH_0045,DEV_0368,IP_00269,PM_0327,2026-01-29T04:32:19,288.84,INR,SUCCESS,UPI,Jaipur,0,,
TXN_04566,CUST_01352,MERCH_0079,DEV_0098,IP_00933,PM_0085,2026-01-29T04:36:11,425.82,INR,SUCCESS,UPI,Surat,0,,
TXN_04567,CUST_00349,MERCH_0075,DEV_0080,IP_00783,PM_0379,2026-01-29T04:37:54,1045.99,INR,SUCCESS,UPI,Chennai,0,,
TXN_04568,CUST_00136,MERCH_0082,DEV_0014,IP_00794,PM_0013,2026-01-29T04:41:29,4458.43,INR,SUCCESS,WALLET,Pune,0,,
TXN_04569,CUST_00280,MERCH_0076,DEV_0265,IP_00745,PM_0344,2026-01-29T04:48:18,106.7,INR,SUCCESS,WALLET,Delhi,0,,
TXN_04570,CUST_01054,MERCH_0048,DEV_0431,IP_00733,PM_0144,2026-01-29T04:49:19,55033.62,INR,SUCCESS,DEBIT_CARD,Delhi,0,,
TXN_04571,CUST_01671,MERCH_0026,DEV_0378,IP_00900,PM_0005,2026-01-29T04:51:46,156.63,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_04572,CUST_00540,MERCH_0095,DEV_0157,IP_00627,PM_0130,2026-01-29T04:53:09,272.2,INR,SUCCESS,DEBIT_CARD,Pune,0,,
TXN_04573,CUST_00572,MERCH_0055,DEV_0156,IP_00259,PM_0248,2026-01-29T04:55:14,495.87,INR,SUCCESS,DEBIT_CARD,Chennai,0,,
TXN_04574,CUST_00815,MERCH_0007,DEV_0232,IP_00255,PM_0142,2026-01-29T04:59:33,4957.51,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_04575,CUST_00069,MERCH_0092,DEV_0038,IP_00290,PM_0353,2026-01-29T05:00:37,203.63,INR,SUCCESS,UPI,Pune,0,,
TXN_04576,CUST_00293,MERCH_0023,DEV_0090,IP_00781,PM_0108,2026-01-29T05:03:54,14609.38,INR,SUCCESS,UPI,Chennai,0,,
TXN_04577,CUST_01963,MERCH_0025,DEV_0298,IP_00164,PM_0131,2026-01-29T05:04:34,9805.1,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_04578,CUST_00601,MERCH_0074,DEV_0337,IP_00990,PM_0294,2026-01-29T05:11:31,619.13,INR,SUCCESS,UPI,Mumbai,0,,
TXN_04579,CUST_00588,MERCH_0041,DEV_0279,IP_00010,PM_0223,2026-01-29T05:12:46,142.49,INR,FAILED,CREDIT_CARD,Mumbai,0,,
TXN_04580,CUST_00963,MERCH_0079,DEV_0251,IP_00389,PM_0300,2026-01-29T05:13:32,14441.13,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_04581,CUST_01763,MERCH_0079,DEV_0474,IP_00793,PM_0454,2026-01-29T05:21:33,442.62,INR,SUCCESS,CREDIT_CARD,Mumbai,0,,
TXN_04582,CUST_01775,MERCH_0024,DEV_0133,IP_00471,PM_0468,2026-01-29T05:33:15,412.62,INR,SUCCESS,UPI,Delhi,0,,
TXN_04583,CUST_01549,MERCH_0091,DEV_0152,IP_00007,PM_0335,2026-01-29T05:33:17,11340.88,INR,SUCCESS,DEBIT_CARD,Hyderabad,0,,
TXN_04584,CUST_01203,MERCH_0036,DEV_0230,IP_00953,PM_0445,2026-01-29T05:34:05,498.52,INR,SUCCESS,NET_BANKING,Delhi,0,,
TXN_04585,CUST_00655,MERCH_0034,DEV_0005,IP_00557,PM_0432,2026-01-29T05:37:18,8950.77,INR,SUCCESS,DEBIT_CARD,Surat,0,,
TXN_04586,CUST_00559,MERCH_0098,DEV_0138,IP_00147,PM_0211,2026-01-29T05:45:15,572.44,INR,SUCCESS,UPI,Delhi,0,,
TXN_04587,CUST_00893,MERCH_0033,DEV_0348,IP_00589,PM_0307,2026-01-29T06:04:02,5862.71,INR,SUCCESS,UPI,Pune,0,,
TXN_04588,CUST_01070,MERCH_0051,DEV_0162,IP_00226,PM_0487,2026-01-29T06:05:11,33107.53,INR,SUCCESS,DEBIT_CARD,Bengaluru,0,,
TXN_04589,CUST_00578,MERCH_0032,DEV_0374,IP_00849,PM_0442,2026-01-29T06:09:06,228.63,INR,SUCCESS,UPI,Surat,0,,
TXN_04590,CUST_01258,MERCH_0050,DEV_0384,IP_00260,PM_0386,2026-01-29T06:20:32,259.26,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_04591,CUST_01450,MERCH_0056,DEV_0089,IP_00647,PM_0143,2026-01-29T06:21:11,54753.68,INR,SUCCESS,UPI,Delhi,0,,
TXN_04592,CUST_01048,MERCH_0053,DEV_0249,IP_00302,PM_0425,2026-01-29T06:25:50,98.49,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_04593,CUST_00038,MERCH_0020,DEV_0140,IP_00022,PM_0459,2026-01-29T06:26:27,226.62,INR,SUCCESS,UPI,Pune,0,,
TXN_04594,CUST_00710,MERCH_0024,DEV_0184,IP_00028,PM_0032,2026-01-29T06:32:49,418.04,INR,SUCCESS,UPI,Kolkata,0,,
TXN_04595,CUST_01503,MERCH_0032,DEV_0409,IP_00185,PM_0179,2026-01-29T06:42:50,264.53,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_04596,CUST_01548,MERCH_0001,DEV_0049,IP_00307,PM_0212,2026-01-29T07:01:09,12317.35,INR,SUCCESS,UPI,Kolkata,0,,
TXN_04597,CUST_00976,MERCH_0042,DEV_0095,IP_00443,PM_0332,2026-01-29T07:05:43,176.16,INR,SUCCESS,CREDIT_CARD,Jaipur,0,,
TXN_04598,CUST_00069,MERCH_0056,DEV_0065,IP_00290,PM_0353,2026-01-29T07:07:41,9690.61,INR,SUCCESS,UPI,Pune,0,,
TXN_04599,CUST_01371,MERCH_0016,DEV_0173,IP_00118,PM_0209,2026-01-29T07:11:37,3808.44,INR,SUCCESS,UPI,Mumbai,0,,
TXN_04600,CUST_00128,MERCH_0087,DEV_0056,IP_00717,PM_0137,2026-01-29T07:13:20,6960.94,INR,SUCCESS,CREDIT_CARD,Ahmedabad,0,,
TXN_04601,CUST_01867,MERCH_0019,DEV_0463,IP_00842,PM_0318,2026-01-29T07:22:57,282.45,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_04602,CUST_00089,MERCH_0063,DEV_0418,IP_00707,PM_0246,2026-01-29T07:26:02,71079.38,INR,SUCCESS,CREDIT_CARD,Ahmedabad,0,,
TXN_04603,CUST_00553,MERCH_0013,DEV_0217,IP_00596,PM_0461,2026-01-29T07:29:46,82.16,INR,SUCCESS,UPI,Pune,0,,
TXN_04604,CUST_01126,MERCH_0028,DEV_0038,IP_00884,PM_0019,2026-01-29T07:34:33,168.04,INR,SUCCESS,WALLET,Pune,0,,
TXN_04605,CUST_00859,MERCH_0034,DEV_0049,IP_00243,PM_0074,2026-01-29T07:43:14,251.87,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_04606,CUST_01623,MERCH_0032,DEV_0347,IP_00524,PM_0343,2026-01-29T08:15:10,240.43,INR,SUCCESS,UPI,Pune,0,,
TXN_04607,CUST_00477,MERCH_0043,DEV_0327,IP_00647,PM_0351,2026-01-29T08:24:22,8549.82,INR,SUCCESS,UPI,Jaipur,0,,
TXN_04608,CUST_01939,MERCH_0037,DEV_0421,IP_00965,PM_0322,2026-01-29T08:32:29,647.74,INR,SUCCESS,DEBIT_CARD,Ahmedabad,0,,
TXN_04609,CUST_00900,MERCH_0066,DEV_0280,IP_00814,PM_0498,2026-01-29T08:35:16,5581.42,INR,SUCCESS,UPI,Jaipur,0,,
TXN_04610,CUST_01335,MERCH_0015,DEV_0108,IP_00475,PM_0338,2026-01-29T09:02:07,86442.24,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_04611,CUST_01453,MERCH_0040,DEV_0338,IP_00668,PM_0216,2026-01-29T09:02:59,226.49,INR,SUCCESS,DEBIT_CARD,Chennai,0,,
TXN_04612,CUST_01535,MERCH_0018,DEV_0204,IP_00033,PM_0107,2026-01-29T09:03:32,154.49,INR,SUCCESS,NET_BANKING,Hyderabad,0,,
TXN_04613,CUST_00655,MERCH_0032,DEV_0005,IP_00557,PM_0432,2026-01-29T09:04:12,148.83,INR,SUCCESS,DEBIT_CARD,Surat,0,,
TXN_04614,CUST_01978,MERCH_0089,DEV_0409,IP_00756,PM_0245,2026-01-29T09:07:20,13366.71,INR,SUCCESS,CREDIT_CARD,Kolkata,0,,
TXN_04615,CUST_00193,MERCH_0098,DEV_0454,IP_00782,PM_0239,2026-01-29T09:10:21,53.18,INR,SUCCESS,DEBIT_CARD,Jaipur,0,,
TXN_04616,CUST_00784,MERCH_0031,DEV_0137,IP_00607,PM_0248,2026-01-29T09:19:31,1500.0,INR,SUCCESS,DEBIT_CARD,Kolkata,0,,
TXN_04617,CUST_01439,MERCH_0086,DEV_0295,IP_00410,PM_0142,2026-01-29T09:23:29,167.52,INR,FAILED,CREDIT_CARD,Jaipur,0,,
TXN_04618,CUST_01881,MERCH_0064,DEV_0406,IP_00002,PM_0132,2026-01-29T09:24:25,391.72,INR,SUCCESS,UPI,Kolkata,0,,
TXN_04619,CUST_01660,MERCH_0022,DEV_0444,IP_00148,PM_0127,2026-01-29T09:26:18,1805.58,INR,SUCCESS,UPI,Kolkata,0,,
TXN_04620,CUST_01577,MERCH_0089,DEV_0023,IP_00986,PM_0071,2026-01-29T09:33:12,1063.29,INR,FAILED,NET_BANKING,Kolkata,0,,
TXN_04621,CUST_00890,MERCH_0085,DEV_0432,IP_00863,PM_0208,2026-01-29T09:45:58,7941.03,INR,SUCCESS,CREDIT_CARD,Surat,0,,
TXN_04622,CUST_01232,MERCH_0061,DEV_0263,IP_00277,PM_0104,2026-01-29T10:00:34,232.52,INR,SUCCESS,CREDIT_CARD,Chennai,0,,
TXN_04623,CUST_01401,MERCH_0039,DEV_0494,IP_00147,PM_0004,2026-01-29T10:01:43,8179.08,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_04624,CUST_00211,MERCH_0078,DEV_0148,IP_00163,PM_0065,2026-01-29T10:24:01,344.97,INR,SUCCESS,UPI,Jaipur,0,,
TXN_04625,CUST_01693,MERCH_0089,DEV_0172,IP_00006,PM_0253,2026-01-29T10:46:22,50.08,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_04626,CUST_00863,MERCH_0071,DEV_0286,IP_00899,PM_0474,2026-01-29T10:52:15,846.57,INR,FAILED,UPI,Surat,0,,
TXN_04627,CUST_01194,MERCH_0055,DEV_0475,IP_00979,PM_0493,2026-01-29T10:53:52,137.01,INR,SUCCESS,DEBIT_CARD,Pune,0,,
TXN_04628,CUST_01475,MERCH_0047,DEV_0489,IP_00392,PM_0381,2026-01-29T11:14:20,5192.5,INR,SUCCESS,UPI,Pune,0,,
TXN_04629,CUST_01243,MERCH_0048,DEV_0252,IP_00268,PM_0371,2026-01-29T11:16:28,46220.98,INR,SUCCESS,DEBIT_CARD,Chennai,0,,
TXN_04630,CUST_01683,MERCH_0034,DEV_0123,IP_00801,PM_0455,2026-01-29T11:22:04,331.3,INR,SUCCESS,UPI,Pune,0,,
